id	emotion
34526_0059_A_776	0.00956264790147543,0.047141291201114655,0.17859143018722534,0.5593485832214355,0.014594493433833122,0.08766646683216095
34526_0059_A_777	0.008253668434917927,0.058419037610292435,0.14126338064670563,0.7595889568328857,0.03546179458498955,0.10946613550186157
34526_0059_A_778	0.013438615947961807,0.09530027210712433,0.019434824585914612,0.12450988590717316,0.01981816440820694,0.2487378716468811
34526_0059_A_779	0.03419344127178192,0.06603728979825974,0.024228695780038834,0.3475020229816437,0.03466276451945305,0.06725730746984482
34526_0059_A_780	0.014360060915350914,0.020953115075826645,0.02215041220188141,0.41485270857810974,0.052482008934020996,0.16882339119911194
34526_0059_A_781	0.01228999625891447,0.026688555255532265,1.3018022775650024,0.14917466044425964,0.03332404047250748,0.030970264226198196
34526_0059_A_782	0.013253518380224705,0.033745598047971725,0.036329347640275955,0.7728171944618225,0.021692972630262375,0.13923496007919312
34526_0059_A_783	0.04495120793581009,0.3847655653953552,0.3784923255443573,0.03964221477508545,0.019651155918836594,0.10576769709587097
34526_0059_A_784	0.011856059543788433,0.10390866547822952,0.7228119373321533,0.4342197775840759,0.03854070231318474,0.014311784878373146
34526_0059_A_785	0.005768231116235256,0.04511525481939316,0.1098347008228302,0.3284779489040375,0.03392350301146507,0.030061466619372368
34526_0060_A_787	0.052151184529066086,0.16531358659267426,0.01860395446419716,0.04679366946220398,0.022089602425694466,0.011424179188907146
34526_0060_A_788	0.007332444190979004,0.09586682915687561,0.009962745942175388,0.022114645689725876,0.01347973570227623,0.015570400282740593
34526_0060_A_790	0.06116880476474762,0.08929058164358139,0.04519077390432358,0.07820971310138702,0.04011412337422371,0.06645553559064865
34526_0060_A_791	0.0319124273955822,0.1094312071800232,0.032651789486408234,0.0872710794210434,0.019481081515550613,0.008229224942624569
34526_0060_A_793	0.008805319666862488,0.04657699167728424,0.05868260934948921,0.12199707329273224,0.04659568890929222,0.11031989753246307
34526_0060_A_794	0.006022651679813862,0.25691962242126465,0.04406684637069702,0.029715076088905334,0.019398793578147888,0.13284116983413696
34526_0060_A_796	0.02301786281168461,0.06683699041604996,0.020703405141830444,0.04043848440051079,0.022483937442302704,0.022273603826761246
34526_0060_A_797	0.009425407275557518,0.12342920899391174,0.021754879504442215,0.018474755808711052,0.01865469105541706,0.032985955476760864
34526_0060_A_798	0.006142092403024435,0.04549650475382805,0.05596519261598587,0.06506373733282089,0.027837593108415604,0.007173183374106884
34526_0060_A_800	0.026516087353229523,0.07311340421438217,0.10763359069824219,0.06584391742944717,0.030536575242877007,0.1154138594865799
34526_0060_A_801	0.006090647540986538,0.1318163126707077,0.06554771959781647,0.04601482301950455,0.024106323719024658,0.10889958590269089
34526_0060_A_803	0.015113502740859985,0.030733328312635422,0.02576543390750885,0.09424269199371338,0.04393203184008598,0.31442707777023315
34526_0060_A_804	0.00830947794020176,0.06530532240867615,0.07711299508810043,0.3775593042373657,0.03825456276535988,0.18494349718093872
34526_0060_A_805	0.007097082212567329,0.08346549421548843,0.048302728682756424,0.02316669188439846,0.027776548638939857,0.017237918451428413
34526_0060_A_807	0.0106603829190135,0.027394186705350876,0.13121181726455688,0.5544540882110596,0.0825212299823761,0.09021157026290894
34526_0060_A_809	0.00505510438233614,0.03161840885877609,0.2105642557144165,0.5772988200187683,0.05711348354816437,0.05511194467544556
34526_0060_A_811	0.00660420348867774,0.06512895226478577,0.14425033330917358,0.1647515743970871,0.05296739190816879,0.10311910510063171
34526_0061_A_813	0.00678071565926075,0.045402973890304565,0.006189338397234678,0.020301271229982376,0.01451152190566063,0.008206523954868317
34526_0061_A_814	0.008165262639522552,0.021497167646884918,0.00709286006167531,0.043587684631347656,0.013790457509458065,0.004701964557170868
34526_0061_A_815	0.010884866118431091,0.056263528764247894,0.034658532589673996,0.6160046458244324,0.024011343717575073,0.19269683957099915
34526_0061_A_816	0.013978613540530205,0.10210146009922028,0.036425892263650894,0.2848188281059265,0.02580907568335533,0.09851948171854019
34526_0061_A_817	0.012560669332742691,0.14260034263134003,0.12232225388288498,0.39528030157089233,0.01970876194536686,0.05456865578889847
34526_0061_A_818	0.01323935016989708,0.043608929961919785,0.06875161826610565,0.7583357691764832,0.030120190232992172,0.12373985350131989
34526_0061_A_819	0.014210382476449013,0.04444269835948944,0.010586731135845184,0.11789253354072571,0.023693667724728584,1.366851806640625
34526_0061_A_820	0.008437560871243477,0.06973402202129364,0.02238428220152855,0.45026254653930664,0.025455106049776077,0.051876574754714966
34526_0061_A_821	0.028457369655370712,0.029589442536234856,0.023659851402044296,1.1372461318969727,0.07874045521020889,1.4346644878387451
34526_0061_A_822	0.00816761888563633,0.016427787020802498,0.019771140068769455,0.3062814176082611,0.04130163788795471,0.9992106556892395
34526_0061_A_823	0.012771273031830788,0.07715249806642532,0.06141521781682968,0.08312280476093292,0.017230255529284477,0.04124268889427185
34526_0061_A_824	0.01277126744389534,0.07715246826410294,0.06141520291566849,0.08312280476093292,0.017230255529284477,0.04124267026782036
34526_0061_A_825	0.02191256731748581,0.24913997948169708,0.017339326441287994,0.015423595905303955,0.007255580276250839,0.01859939657151699
34526_0061_A_826	0.007841499522328377,0.02065560594201088,0.004338822327554226,0.14975757896900177,0.27751731872558594,0.03755473345518112
34526_0061_A_827	0.015169886872172356,0.07953041046857834,0.015649504959583282,0.22635219991207123,0.10951198637485504,0.041202906519174576
34526_0061_A_829	0.01133085135370493,0.0964069738984108,0.02398371510207653,0.018978185951709747,0.007834703661501408,0.019378945231437683
34526_0061_A_830	0.009570491500198841,0.17813178896903992,0.02607044018805027,0.013873593881726265,0.005210374016314745,0.014810792170464993
34526_0061_A_831	0.014646949246525764,0.04549955576658249,0.021262671798467636,1.1409735679626465,0.03656453639268875,0.20563311874866486
34526_0061_A_832	0.014933709986507893,0.035913314670324326,0.02562137320637703,0.2716435194015503,0.08487829566001892,0.6529868841171265
34526_0061_A_833	0.012322495691478252,0.02281365543603897,0.02325647510588169,0.20948566496372223,0.10739746689796448,0.10513268411159515
34526_0061_A_834	0.012322506867349148,0.02281365543603897,0.02325647510588169,0.20948566496372223,0.10739752650260925,0.10513265430927277
34526_0061_A_836	0.009023052640259266,0.0650470182299614,0.019879739731550217,0.016024431213736534,0.007407063618302345,0.016576014459133148
34526_0061_A_837	0.008729783818125725,0.06123929098248482,0.3394770622253418,0.04140629991889,0.026098452508449554,0.007048993371427059
34526_0061_A_838	0.00347923650406301,0.021361231803894043,0.0439833365380764,0.04586051404476166,0.03940870612859726,0.014634300023317337
34526_0061_A_839	0.016530776396393776,0.04897844046354294,0.049723073840141296,0.03218923509120941,0.016496721655130386,0.013620149344205856
34526_0061_A_840	0.02664846181869507,0.04939199239015579,0.028789227828383446,0.024208061397075653,0.020379425957798958,0.011926960200071335
34526_0061_A_841	0.5389518141746521,0.2539919316768646,0.011305518448352814,0.015151280909776688,0.009353353641927242,0.007849585264921188
34526_0061_A_842	0.7371372580528259,0.7410095930099487,0.015804169699549675,0.009670402854681015,0.010989198461174965,0.01290493831038475
34526_0061_A_843	0.03376923128962517,0.19497716426849365,0.017423002049326897,0.026822205632925034,0.029786184430122375,0.8912054300308228
34526_0061_A_844	0.0051114484667778015,0.03209088370203972,0.014143140986561775,0.08412455022335052,0.03323709964752197,0.17467066645622253
34526_0061_A_845	0.06542836129665375,0.04436057433485985,0.029581956565380096,0.1451876312494278,0.046914324164390564,0.013502033427357674
34526_0061_A_846	0.015330784022808075,0.02127215638756752,0.05432821810245514,0.17682303488254547,0.03547648340463638,0.02112104557454586
34526_0061_A_847	0.007796964608132839,0.03600725904107094,0.18202047049999237,0.20291121304035187,0.033119432628154755,0.008981338702142239
34526_0061_A_848	0.012504473328590393,0.047054581344127655,0.01676645129919052,0.01067262887954712,0.01636115461587906,0.46458637714385986
34526_0061_A_849	0.0055296411737799644,0.023904986679553986,0.023464921861886978,0.1081855297088623,0.054550521075725555,0.03170539438724518
34526_0061_A_850	0.011630557477474213,0.08062200248241425,0.01894364133477211,0.041104644536972046,0.01746055856347084,0.0070699723437428474
34526_0061_A_851	0.023730896413326263,0.022784624248743057,0.009445756673812866,0.04559807479381561,0.05175808444619179,0.22782893478870392
34526_0061_A_852	0.05993010848760605,0.06555508077144623,0.03978557139635086,0.04102546349167824,0.07151318341493607,0.6178677678108215
34526_0062_A_853	0.010093742981553078,0.08156214654445648,0.11290302872657776,0.0804324522614479,0.06737339496612549,0.01862524263560772
34526_0062_A_855	0.014428790658712387,0.10293830931186676,2.3370566368103027,0.07847630977630615,0.13110467791557312,0.02109992504119873
34526_0062_A_856	0.15516038239002228,0.10479561984539032,0.44422611594200134,0.044608548283576965,0.10197246074676514,0.7913466691970825
34526_0062_A_858	0.01280480157583952,0.028313711285591125,0.0754704624414444,0.4526733160018921,0.10332177579402924,0.06356827914714813
34526_0062_A_861	0.02758714184165001,0.02264411561191082,0.01654510572552681,0.04337295889854431,0.058421164751052856,1.7416588068008423
34526_0062_A_862	0.02758714184165001,0.02264411561191082,0.016545098274946213,0.04337295889854431,0.058421164751052856,1.7416586875915527
34526_0062_A_864	0.010497093200683594,0.01648019813001156,0.10711637139320374,0.2576976418495178,0.058690935373306274,0.5354641675949097
34526_0062_A_865	0.036478228867053986,0.0607777014374733,0.03955485671758652,0.12624558806419373,0.06784425675868988,0.9812759160995483
34526_0062_A_866	0.03647821024060249,0.060777682811021805,0.03955485671758652,0.12624558806419373,0.06784423440694809,0.9812757968902588
34526_0062_A_867	0.01153609436005354,0.026920784264802933,0.06661330163478851,0.04642872139811516,0.06114976108074188,1.5235319137573242
34526_0062_A_869	0.009043097496032715,0.06750006228685379,0.2367975115776062,0.03876658156514168,0.039002664387226105,0.03628955036401749
34526_0062_A_871	0.016230933368206024,0.027773229405283928,0.05378768965601921,0.5357347130775452,0.07712040841579437,0.09630407392978668
34526_0062_A_872	0.016230933368206024,0.027773229405283928,0.05378768965601921,0.5357348918914795,0.07712042331695557,0.09630407392978668
34526_0062_A_874	0.026005499064922333,0.06979155540466309,0.05196503922343254,0.07270607352256775,0.0435757040977478,0.18643489480018616
34526_0062_A_875	0.013951940461993217,0.02342057041823864,0.009501283057034016,0.3359920382499695,0.013914247043430805,0.015530258417129517
34526_0063_A_876	0.014055890031158924,0.13395993411540985,1.7101364135742188,0.03949601948261261,0.07634510844945908,0.016247430816292763
34526_0063_A_878	0.014055890031158924,0.13395993411540985,1.7101361751556396,0.03949601948261261,0.07634508609771729,0.016247430816292763
34526_0063_A_879	0.0155308423563838,0.21240055561065674,2.252793550491333,0.034895118325948715,0.05203158035874367,0.018367785960435867
34526_0063_A_880	0.01650772988796234,0.11527924239635468,2.3334500789642334,0.05339423194527626,0.11641450226306915,0.026580002158880234
34526_0063_A_881	0.05195140466094017,0.047461412847042084,0.01385885663330555,0.022634543478488922,0.030616801232099533,0.0522344708442688
34526_0064_A_882	0.014194205403327942,0.3514676094055176,0.061672016978263855,0.021818388253450394,0.0337187685072422,0.01392807625234127
34526_0065_A_883	0.012118041515350342,0.20006629824638367,0.034182365983724594,0.031181300058960915,0.037544477730989456,0.012741586193442345
34526_0065_A_884	0.006080231629312038,0.03996598348021507,0.24856024980545044,0.10288944840431213,0.6872196197509766,0.010104749351739883
34526_0065_A_886	0.007886447012424469,0.08783191442489624,0.4477600157260895,0.03767583891749382,1.120457410812378,0.011757414788007736
34526_0065_A_888	0.007749538868665695,0.020203933119773865,0.10912350565195084,0.03405445069074631,0.23373016715049744,0.07224858552217484
34526_0065_A_889	0.004556991159915924,0.017679506912827492,0.03741009160876274,0.13225914537906647,0.08109821379184723,0.06427399814128876
34526_0065_A_890	0.02190619893372059,0.04544975608587265,0.061007022857666016,0.08965000510215759,0.05177203193306923,0.719980776309967
34526_0065_A_891	0.011022552847862244,0.025362025946378708,0.02108166180551052,0.050909802317619324,0.04168807715177536,1.4753313064575195
34526_0065_A_892	0.00466239545494318,0.021322127431631088,0.17878590524196625,0.04610126093029976,0.03575341776013374,0.10918596386909485
34526_0065_A_893	0.021357957273721695,0.016851741820573807,0.07107332348823547,1.2621066570281982,0.15855072438716888,0.027150699868798256
34526_0065_A_894	0.012477214448153973,0.05447588115930557,0.05396389961242676,0.980120062828064,0.03073575161397457,0.03145977854728699
34526_0065_A_895	0.015571908093988895,0.025950782001018524,0.062141966074705124,1.3114874362945557,0.08898664265871048,0.02395772933959961
34526_0065_A_896	0.010799340903759003,0.03511349856853485,0.04737922549247742,1.0956716537475586,0.038267526775598526,0.3040512502193451
34526_0065_A_897	0.022221554070711136,0.07681205868721008,0.027412638068199158,0.3998066186904907,0.05311614274978638,0.1486509144306183
34526_0065_A_898	0.0240163654088974,0.031552910804748535,0.14347319304943085,0.11590750515460968,0.37685030698776245,0.040368080139160156
34526_0065_A_899	0.008308411575853825,0.05944007635116577,0.02558053657412529,0.18487700819969177,0.01651587337255478,0.015295282006263733
34526_0065_A_900	0.01653432287275791,0.04428276792168617,0.09807955473661423,1.5017727613449097,0.06257519125938416,0.10767121613025665
34526_0065_A_901	0.009870832785964012,0.024634823203086853,0.022355705499649048,0.7164885997772217,0.06077725812792778,0.021518295630812645
34526_0065_A_902	0.014858515933156013,0.04028182476758957,0.04136226326227188,2.1996524333953857,0.04498743265867233,0.07991877943277359
34526_0065_A_903	0.011400754563510418,0.10538284480571747,0.05603254213929176,0.2722540497779846,0.024849656969308853,0.22591061890125275
34526_0065_A_904	0.009003705345094204,0.03988468274474144,0.004853217862546444,0.08503139764070511,0.009919436648488045,0.04310525208711624
34526_0065_A_905	0.013646255247294903,0.02560410462319851,0.029414281249046326,0.04286815971136093,0.011670496314764023,0.022295910865068436
34526_0065_A_906	0.01745634526014328,0.018172066658735275,0.08694424480199814,0.02154315635561943,0.07395431399345398,0.6083238124847412
34526_0066_A_907	0.014091478660702705,0.055817894637584686,0.0138550428673625,0.04420517012476921,0.017023084685206413,0.00614542793482542
34526_0067_A_909	0.004536299966275692,0.0957326889038086,0.2720310091972351,0.010910478420555592,0.04185168072581291,0.04793090745806694
34526_0067_A_910	0.006004531402140856,0.049327824264764786,0.29774555563926697,0.02619999088346958,0.15915611386299133,0.058230943977832794
34526_0067_A_911	0.009866856038570404,0.05831805616617203,0.029937829822301865,0.10348473489284515,0.033286068588495255,0.036808691918849945
34526_0067_A_912	0.011564761400222778,0.057457178831100464,0.08393512666225433,0.05560412257909775,0.07080768793821335,0.03127977252006531
34526_0067_A_913	0.019080566242337227,0.06373913586139679,0.02116895094513893,0.15780863165855408,0.06773190945386887,0.5338313579559326
34526_0067_A_915	0.012141676619648933,0.051922447979450226,2.0806093215942383,0.07634611427783966,0.03573901951313019,0.042394835501909256
34526_0067_A_916	0.02051106095314026,0.02743609994649887,0.04633600264787674,0.039184682071208954,0.16036581993103027,0.2709740698337555
34526_0067_A_917	0.010088281705975533,0.08275659382343292,0.03823819383978844,0.2771171033382416,0.04275161027908325,0.14263269305229187
34526_0067_A_918	0.019721556454896927,0.1822109818458557,0.02650289237499237,0.20222501456737518,0.025677479803562164,0.9031268358230591
34526_0067_A_919	0.014949668198823929,0.4866073429584503,0.30981236696243286,0.06335487216711044,0.016700878739356995,0.024096108973026276
34526_0067_A_920	0.030760305002331734,0.7699030637741089,0.14535954594612122,0.04446844756603241,0.011956783011555672,0.10354888439178467
34526_0067_A_921	0.01052649412304163,0.029828879982233047,0.2626644968986511,0.6503869295120239,0.18692469596862793,0.09608058631420135
34526_0067_A_922	0.006513362750411034,0.15199577808380127,0.1341121792793274,0.049461208283901215,0.043401382863521576,0.04262002557516098
34526_0067_A_923	0.007243351545184851,0.048320118337869644,0.03429736569523811,0.6465812921524048,0.020897304639220238,0.02787986770272255
34526_0067_A_924	0.013314429670572281,0.2497553676366806,0.36471161246299744,0.11155015230178833,0.04654183238744736,0.10296712070703506
34526_0067_A_926	0.0072095501236617565,0.02699216827750206,0.01376445684581995,0.34081095457077026,0.04509176313877106,0.04937904328107834
34526_0067_A_927	0.014778466895222664,0.0326433964073658,0.015784084796905518,0.5040040016174316,0.057912055402994156,0.01671219989657402
34526_0067_A_928	0.0356726348400116,1.1932475566864014,0.026844458654522896,0.020926859229803085,0.0281008742749691,0.030853020027279854
34526_0067_A_929	0.04612679034471512,0.22663924098014832,0.019751595333218575,0.022992076352238655,0.015125928446650505,0.0078931525349617
34526_0068_A_932	0.00515954103320837,0.04896925389766693,0.3207108676433563,0.021180903539061546,0.04508327320218086,0.030365053564310074
34526_0068_A_935	0.004506470635533333,0.055942196398973465,0.1403149664402008,0.05865858122706413,0.03848494216799736,0.09268973767757416
34526_0069_A_937	0.0271640345454216,0.0859755426645279,0.03355267643928528,0.009114410728216171,0.019079282879829407,0.00940715428441763
34526_0069_A_938	0.025630909949541092,0.10985283553600311,0.04703596606850624,0.010821817442774773,0.021621564403176308,0.012698162347078323
34526_0070_A_939	0.003947125747799873,0.05788262188434601,0.39845168590545654,0.008623555302619934,0.07128799706697464,0.0137512581422925
34526_0070_A_940	0.008425966836512089,0.09347017854452133,0.2170330435037613,0.04290269315242767,0.02527634985744953,0.032778866589069366
34526_0070_A_941	0.006616825237870216,0.033122193068265915,0.020248301327228546,0.030140437185764313,0.007924359291791916,0.004563406575471163
34526_0070_A_942	0.01820298656821251,0.9543464183807373,0.030934810638427734,0.01620173081755638,0.014170263893902302,0.013145238161087036
34526_0070_A_943	0.009147804230451584,0.03567551076412201,0.03470989689230919,0.03987051546573639,0.03584527596831322,0.041279613971710205
34526_0071_A_944	0.011540518142282963,0.04409683123230934,0.054122209548950195,0.019503790885210037,0.826097846031189,0.02111082524061203
34526_0072_A_945	0.043906837701797485,0.05994313210248947,0.015017608180642128,0.03518439084291458,0.012622958980500698,0.0037703621201217175
34526_0072_A_946	0.06854675710201263,0.0531521812081337,0.012394633144140244,0.030082818120718002,0.014142027124762535,0.004301004111766815
34526_0072_A_947	0.0035335933789610863,0.04642422869801521,0.17409083247184753,0.07308334857225418,0.05136527866125107,0.007332280743867159
34526_0072_A_948	0.006543085444718599,0.023420125246047974,0.0923653393983841,0.21666580438613892,0.05548114329576492,0.05834318697452545
34526_0072_A_949	0.018227485939860344,0.34324029088020325,0.05004686117172241,0.049479931592941284,0.02622835524380207,0.0341096892952919
34526_0072_A_950	0.03272222727537155,2.051732063293457,1.6341716051101685,0.07981397211551666,0.040034882724285126,0.014042775146663189
34526_0072_A_951	0.01602839305996895,0.2527618408203125,0.19875076413154602,0.050413135439157486,0.011485142633318901,0.002989447209984064
34526_0073_A_952	0.13815230131149292,0.12003757059574127,0.033776428550481796,0.008912690915167332,0.026936940848827362,0.24207982420921326
34526_0073_A_953	0.00869711209088564,0.024891432374715805,0.007437336258590221,0.027345627546310425,0.01244494691491127,0.0070908088237047195
34526_0074_A_954	0.009473373182117939,0.03776709735393524,0.3496203124523163,0.02176785096526146,1.3042120933532715,0.01481039822101593
34526_0075_A_957	0.0025021417532116175,0.03810266777873039,0.024764280766248703,0.04222606495022774,0.01069996040314436,0.004523855168372393
34526_0075_A_958	0.002487274818122387,0.033523138612508774,0.03026343137025833,0.02750685252249241,0.015060905367136002,0.007401551119983196
34526_0076_A_959	0.010225276462733746,0.03780392184853554,0.03391440585255623,0.03424118086695671,0.6959275007247925,0.017207367345690727
34526_0077_A_960	0.006092862691730261,0.05046863853931427,0.009529437869787216,0.00819525308907032,0.10711070895195007,0.05345306172966957
34526_0077_A_961	0.0074082110077142715,0.021631676703691483,0.04116525501012802,0.06067953631281853,1.0507196187973022,0.07590099424123764
34526_0078_A_962	0.009871672838926315,0.5281357765197754,0.04850408434867859,0.03641799837350845,0.02110671065747738,0.05422118306159973
34526_0078_A_963	0.011247018352150917,0.033560823649168015,1.0139509439468384,0.05860040336847305,1.1690738201141357,0.02122967690229416
34526_0079_A_964	0.005459013395011425,0.011911772191524506,0.009530986659228802,0.05302339792251587,0.03037598915398121,0.036323461681604385
34526_0079_A_966	0.014005083590745926,0.010238594375550747,0.015504355542361736,0.04339422285556793,0.07852009683847427,0.19775128364562988
34526_0079_A_969	0.09093616902828217,0.07505932450294495,0.030379891395568848,0.06643271446228027,0.0548035204410553,0.7312512397766113
34526_0079_A_970	0.054716043174266815,0.05684710666537285,0.01010278519243002,0.11801128089427948,0.02994776889681816,0.7367531061172485
34526_0079_A_971	0.013460814021527767,0.10111506283283234,0.018923930823802948,0.021071311086416245,0.01179974153637886,0.007287269923835993
34526_0079_A_972	0.010336007922887802,0.19093692302703857,0.1551164984703064,0.021962512284517288,0.0223848856985569,0.017912857234477997
34526_0079_A_974	0.004927565343677998,0.011017223820090294,0.03107311949133873,0.10775933414697647,0.05846525728702545,0.018182964995503426
34526_0079_A_975	0.011228898540139198,0.24266235530376434,0.0719701275229454,0.013550098054111004,0.034555621445178986,0.04013298079371452
34526_0079_A_976	0.004860399290919304,0.04799378290772438,0.20625191926956177,0.01592228189110756,0.08103818446397781,0.0163482204079628
34526_0079_A_967	0.01005762629210949,0.037687480449676514,0.03952685743570328,0.01456531137228012,0.0098128542304039,0.7520232200622559
34526_0079_A_968	0.007215557154268026,0.01614408567547798,0.025349032133817673,0.07667891681194305,0.030992895364761353,0.006921389140188694
34526_0079_A_977	0.016850175336003304,0.0906200110912323,0.01755259558558464,0.01734275370836258,0.020557699725031853,0.015061255544424057
34526_0079_A_978	0.004580819047987461,0.014676453545689583,0.015326492488384247,0.06465677171945572,0.01782662235200405,0.009350068867206573
34526_0079_A_979	0.016179703176021576,0.029704738408327103,0.020301030948758125,0.0217218566685915,0.0237464290112257,1.2803725004196167
34526_0079_A_980	0.012140443548560143,0.01941908895969391,0.015290951356291771,0.025220073759555817,0.08405643701553345,0.10466235876083374
34526_0079_A_981	0.011541412211954594,0.05866864323616028,0.569688081741333,0.04314765706658363,0.012684297747910023,0.007352985441684723
34526_0079_A_982	0.006226416677236557,0.06666271388530731,0.10449240356683731,0.05339813977479935,0.01346115954220295,0.00674933847039938
34526_0079_A_983	0.004299773368984461,0.03519555181264877,0.11425548791885376,0.23726743459701538,0.06523046642541885,0.12198957055807114
34526_0079_A_984	0.008905896916985512,0.014080634340643883,0.03955845534801483,0.23331588506698608,0.02095620147883892,0.03742265701293945
34526_0079_A_986	0.013120648451149464,0.06986179202795029,0.03129810839891434,0.07637646794319153,0.02751092053949833,0.004765142686665058
34526_0079_A_987	0.014963739551603794,0.08324725925922394,0.041527509689331055,0.04172298684716225,0.037404999136924744,0.00609552813693881
34526_0079_A_988	0.009361285716295242,0.06616056710481644,0.06679464131593704,0.041309207677841187,0.02407379262149334,0.005760540720075369
34526_0079_A_989	0.019503040239214897,0.014578892849385738,0.012122992426156998,0.043270837515592575,0.038864172995090485,0.03097030520439148
34526_0079_A_990	0.0085670230910182,0.017841702327132225,0.14212661981582642,0.21812640130519867,0.24730154871940613,0.01257496327161789
34526_0079_A_991	0.005801438819617033,0.016108471900224686,0.10333800315856934,0.06626899540424347,0.1372690349817276,0.02267596125602722
34526_0079_A_992	0.013186546973884106,0.024278663098812103,0.04535286873579025,0.09452316910028458,0.033654093742370605,0.05925898253917694
34526_0079_A_993	0.005715598817914724,0.0123615562915802,0.012643768452107906,0.10730403661727905,0.02083875611424446,0.29610520601272583
34526_0079_A_994	0.004299773368984461,0.03519556671380997,0.11425548791885376,0.23726743459701538,0.06523048132658005,0.12198960781097412
34526_0079_A_995	0.006119939032942057,0.035611994564533234,0.040506619960069656,0.03279482573270798,0.11903104186058044,0.18505263328552246
34526_0079_A_996	0.013383863493800163,0.02308666706085205,1.036376714706421,0.0322188138961792,0.14374488592147827,0.34788578748703003
34526_0079_A_998	0.013702698051929474,0.03665114566683769,0.04134874418377876,0.04263182729482651,0.015007130801677704,0.010533654130995274
34526_0079_A_999	0.0568842887878418,0.04326815903186798,0.03168827295303345,0.07359376549720764,0.027031049132347107,0.0047136396169662476
34526_0079_A_1000	0.04250386729836464,0.035728685557842255,0.015195854008197784,0.027243074029684067,0.014416396617889404,0.03796086087822914
34526_0079_A_1001	0.004673678427934647,0.02828405052423477,0.047361329197883606,0.06759916245937347,0.01685873605310917,0.04951605200767517
34526_0079_A_1002	0.04251539707183838,0.026994094252586365,0.020018719136714935,0.015596725046634674,0.1063595786690712,0.48325812816619873
34526_0079_A_1003	0.013656558468937874,0.04064977914094925,0.044759780168533325,0.15276800096035004,0.12243801355361938,0.14771519601345062
34526_0079_A_1004	0.00526118790730834,0.024147339165210724,0.0966578871011734,0.1743682324886322,0.053805701434612274,0.050551727414131165
34526_0079_A_1009	0.01086340844631195,0.030455168336629868,0.032418884336948395,0.03389193117618561,0.05900569260120392,0.6233831644058228
34526_0079_A_1010	0.009690359234809875,0.022054260596632957,0.055896393954753876,0.2007121741771698,0.15002226829528809,0.36777836084365845
34526_0079_A_1012	0.01597948744893074,0.10841439664363861,0.05887933820486069,0.02436254359781742,0.02486760914325714,0.08778391033411026
34526_0079_A_1015	0.016264038160443306,0.019961263984441757,0.022701922804117203,0.08358054608106613,0.04655647277832031,1.510450839996338
34526_0079_A_1021	0.01541043072938919,0.024341709911823273,0.02391897886991501,0.04514618590474129,0.06997528672218323,2.4584007263183594
34526_0079_A_1022	0.020840778946876526,0.06888245046138763,0.11186394095420837,0.028911877423524857,0.012371810153126717,0.8843801021575928
34526_0079_A_1023	0.004919436760246754,0.03124215453863144,0.05354128032922745,0.018265269696712494,0.014426901936531067,0.0325293093919754
34526_0080_A_1025	0.009971856139600277,0.12931935489177704,0.05343654006719589,0.03869510442018509,0.09519823640584946,0.04908501356840134
34526_0080_A_1030	0.006697425618767738,0.06562255322933197,0.012607809156179428,0.03104216605424881,0.02724020555615425,0.12932774424552917
34526_0080_A_1031	0.008104545995593071,0.028934605419635773,0.03704340383410454,0.017076753079891205,0.04109776020050049,0.03813242167234421
34526_0080_A_1032	0.010083459317684174,0.022389400750398636,0.08919934928417206,0.02618572860956192,0.3623533546924591,0.1345662921667099
34526_0081_A_1033	0.013053836300969124,0.11764205992221832,0.052381716668605804,0.02361694537103176,0.009347451850771904,0.032728832215070724
34526_0081_A_1034	0.009307763539254665,0.0683877021074295,0.06518473476171494,0.4343751072883606,0.12849366664886475,0.01243554800748825
34526_0081_A_1044	0.05108698457479477,0.04724302887916565,0.026512477546930313,0.0619828887283802,0.041060920804739,1.440232276916504
34526_0081_A_1046	0.008953691460192204,0.264912486076355,0.25049155950546265,0.10874885320663452,0.11474157869815826,0.009240805171430111
34526_0081_A_1047	0.008430025540292263,0.02516433596611023,0.03172186762094498,0.12433600425720215,0.031472645699977875,0.07000516355037689
34526_0081_A_1048	0.014119595289230347,0.1973845213651657,0.22111833095550537,0.32435280084609985,0.07468423247337341,0.0636247843503952
34526_0081_A_1050	0.005032846238464117,0.029818091541528702,0.04720603674650192,0.2665625214576721,0.14522241055965424,0.06623821705579758
34526_0081_A_1051	0.012889301404356956,0.06995074450969696,0.1351131647825241,0.0374867282807827,0.02981674298644066,0.07079076021909714
34526_0081_A_1052	0.005407818127423525,0.055297188460826874,0.33811086416244507,0.1375461220741272,0.028549224138259888,0.014659186825156212
34526_0081_A_1053	0.012415321543812752,0.08462301641702652,0.06225549429655075,0.2978404760360718,0.04797802492976189,0.15361641347408295
34526_0081_A_1054	0.00952628068625927,0.021112117916345596,0.07646139711141586,0.47618359327316284,1.3527036905288696,0.11926333606243134
34526_0081_A_1056	0.009390084072947502,0.059951841831207275,0.061439529061317444,0.39615869522094727,0.014796140603721142,0.022889308631420135
34526_0081_A_1058	0.005123118869960308,0.028285089880228043,0.09616074711084366,0.20964044332504272,0.038891419768333435,0.020237622782588005
34526_0081_A_1059	0.01176389865577221,0.03561181202530861,0.029994914308190346,2.3250694274902344,0.03916191682219505,0.04593709111213684
34526_0081_A_1060	0.019233956933021545,0.03470058739185333,0.035101450979709625,0.30016493797302246,0.08235136419534683,0.7299174070358276
