id	emotion
34170_0118_A_2001	0.08204253887136777,0.5555494427680969,0.007014449220150709,0.031562689691782,0.02039868819216887,0.04695152367154757
34526_0001_A_2	0.007717404902602235,0.05114346990982691,0.031073314448197678,0.02177713190515836,0.014798123389482498,0.010147571563720701
34526_0001_A_4	0.04041282770534356,0.13378802438577014,0.13053115954001743,0.09447792420784631,0.04713344698150952,0.1298476035396258
34526_0001_A_3	0.007164369725311795,0.0454545555015405,0.03070110113670428,0.01670964496831099,0.012970312188069023,0.013352397518853346
34526_0001_A_6	0.01078295645614465,0.08437973198791344,0.06888936397929986,0.10407149543364842,0.15753379960854846,0.10067825019359589
34526_0001_A_7	0.05955771977702777,0.05927767728765805,0.02543503108123938,0.05880270587901274,0.020102423926194508,1.2804441452026367
34526_0001_A_5	0.0029660090804100037,0.03333867403368155,0.062199382732311875,0.023251964400211968,0.03890655810634295,0.024785776312152542
34526_0003_A_11	0.016236526891589165,0.07374966144561768,0.04116075610121091,0.03460767865180969,0.02171496705462535,0.038539518912633255
34526_0003_A_12	0.0162365169574817,0.07374963661034901,0.04116075485944748,0.03460767430563767,0.021714968296388783,0.03853952387968699
34526_0003_A_14	0.00870711418489615,0.06904988922178745,0.015263210982084274,0.026181748757759728,0.011924002940456072,0.029956313470999398
34526_0003_A_15	0.023727295920252797,0.03096342956026395,0.030784926066795983,0.05561433111627896,0.05955378835399945,1.8361674149831135
34526_0003_A_17	0.006207011484851439,0.027155281354983647,0.08874597152074178,0.017059032494823136,0.043457488218943276,0.15055633584658304
34526_0003_A_18	0.009959977896263201,0.10913595805565515,0.21218247711658475,0.28409799933433527,0.07061981409788132,0.06270100300510724
34526_0003_A_19	0.009959980379790068,0.10913592825333276,0.21218247711658475,0.28409799933433527,0.07061980913082759,0.06270099803805351
34526_0003_A_13	0.00870711418489615,0.06904990536471209,0.015263211913406849,0.02618175372481346,0.011924005423982937,0.02995631967981656
34526_0003_A_20	0.0447407824297746,0.09378903110822041,0.031570298597216606,0.023678555463751156,0.07558644935488701,0.5910345216592152
34526_0003_A_21	0.012433369333545365,0.039851151406764984,0.019190038243929543,0.01649748906493187,0.017977021945019562,0.036068638786673546
34526_0003_A_22	0.012433369333545365,0.039851151406764984,0.019190038243929543,0.01649748906493187,0.017977021945019562,0.036068638786673546
34526_0003_A_23	0.007395561784505844,0.07290458430846532,0.0683195615808169,0.0956683854262034,0.06310264766216278,0.10761730621258417
34526_0003_A_24	0.01621362225462993,0.04763601782421271,0.03927290439605713,0.46346385280291236,0.023843686406811077,0.05754582335551579
34526_0003_A_25	0.016213624117275078,0.04763602837920189,0.03927291433016459,0.4634639322757721,0.023843686406811077,0.057545841981967286
34526_0003_A_26	0.008621581209202606,0.19392078121503192,0.023959133153160412,0.238137386739254,0.018299630222221214,0.08185964946945509
34526_0003_A_27	0.009726623383661112,0.04067615543802579,0.03976664567987124,1.4245259761810303,0.04896763091286024,0.04856520767013232
34526_0003_A_28	0.00972662198667725,0.04067615543802579,0.03976664567987124,1.4245259364446003,0.04896763091286024,0.04856520767013232
34526_0003_A_31	0.0057754347411294775,0.21940068155527115,0.06412398194273312,0.43896266321341193,0.02363082052518924,0.08282774190107982
34526_0003_A_32	0.017155266056458153,0.12083337704340616,0.022004292656977967,0.04185292621453603,0.01914458426957329,0.019800943632920582
34526_0003_A_33	0.010887684921423594,0.13487551858027774,0.016373570698002972,0.012388870120048521,0.013158848509192465,0.03723490548630555
34526_0003_A_35	0.032565394416451454,0.25131405889987946,0.038146367917458214,0.04374854204555352,0.031235350916783013,0.029841269056002297
34526_0003_A_36	0.007527215251078207,0.378884529074033,0.05493946745991706,0.0284375362098217,0.01520124062274893,0.04900179927547772
34526_0003_A_37	0.0046190484426915646,0.06498732169469197,0.052385665476322174,0.03588487456242243,0.034076437974969544,0.032585423439741135
34526_0003_A_40	0.014866005318860212,0.02837526363631089,0.03224695660173893,0.05269461746017138,0.028706634727617104,0.04852880258113146
34526_0003_A_41	0.015420953277498484,0.05001372129966815,0.029698320974906284,0.04284019240488608,0.058845231930414826,0.10029696921507518
34526_0004_A_42	0.00778878495718042,0.08027771612008412,0.01124128419905901,0.010617868043482304,0.018573882989585396,0.010228186845779417
34526_0004_A_43	0.010715659086902935,0.061261653900146484,0.0137000676865379,0.013811057743926842,0.010998798844714958,0.006948926020413636
34526_0004_A_44	0.05729529758294423,0.12707219024499256,0.01863379403948784,0.05714478716254234,0.012382634294529755,0.008515521883964539
34526_0004_A_45	0.02702685445547104,0.21533843874931335,0.0876813679933548,0.38325217614571255,0.0908769741654396,0.04029214816788832
34526_0004_A_47	0.007107578838864962,0.10185778389374414,0.15184587736924487,0.2201650192340215,0.027603364549577236,0.034996178622047104
34526_0005_A_50	0.010790617826084295,0.11901759852965672,0.08069144437710443,0.015555924425522486,0.02880615089088678,0.010990479340155918
34526_0004_A_48	0.060785804564754166,0.04915454549094041,0.012886032617340485,0.018259177294870216,0.012830053921788931,0.010001970455050468
34526_0004_A_49	0.14251559724410373,0.05728772530953089,0.012386799479524294,0.02022523743410905,0.013655081080893675,0.006188715808093548
34526_0005_A_52	0.010360713116824625,0.4304170807202657,0.021761304698884487,0.03963382045427958,0.007813859265297651,0.0057523578094939385
34526_0005_A_53	0.015683814572791256,0.05475365184247494,0.2768427381912867,0.09924752389391263,0.09098802506923676,0.0799483632047971
34526_0005_A_54	0.004899001369873682,0.05705222487449646,0.028774039509395756,0.14802378912766773,0.10473960948487122,0.017725560503701367
34526_0006_A_55	0.005549921188503504,0.050905847301085785,0.04109162588914235,0.00953416929890712,0.04131851469477018,0.004882621734092632
34526_0006_A_56	0.006152411612371603,0.03619713584582011,0.0473313070833683,0.011831642749408879,0.02781417655448119,0.0026625854273637133
34526_0006_A_59	0.00514399337892731,0.06862315535545349,0.014805616190036137,0.035451323414842285,0.03888736727337042,0.31950347622235614
34526_0007_A_60	0.009430550349255402,0.07168487769862016,0.026699100310603775,0.022073297450939812,0.03036996225516001,0.020419032623370487
34526_0007_A_61	0.010452544627090294,0.19136109948158264,0.46514459451039625,0.014480054688950379,0.21392578631639478,0.05690824830283721
34526_0008_A_62	0.01891510095447302,0.04043022294839223,0.23412457356850305,0.012472931916515032,0.03550826137264569,0.04197189460198084
34526_0008_A_63	0.029561271890997887,0.12319998691479364,0.1133772109945615,0.035137709230184555,1.2852733929951985,0.03018820782502492
34526_0009_A_64	0.015894052882989246,0.061822929730017975,0.10220592965682347,0.02407726552337408,0.7915870795647303,0.052996313820282616
34526_0010_A_65	0.028217702250306804,0.1825394903620084,0.06909644665817419,0.031640347093343735,0.0691514927893877,0.02582323427001635
34526_0010_A_66	0.018376335967332125,0.08839804244538148,0.01675444065282742,0.031734758677581944,0.02009519189596176,0.005858066103731592
34526_0006_A_58	0.013652449784179527,0.06579530363281567,0.024750268707672753,0.5713491837183634,0.03255024800697962,0.04552189757426579
34526_0010_A_67	0.10228967185442646,0.11498628308375676,0.018599257183571655,0.039088133101662,0.02411649997035662,0.0053577768461157875
34526_0010_A_68	0.006765655552347501,0.05373174572984377,1.4723827044169107,0.02827842719852924,0.03634291483710209,0.011075739127894241
34526_0010_A_69	0.0053436607122421265,0.26161818454662955,0.04376380145549774,0.10960627595583597,0.012185543465117613,0.008699343539774418
34526_0010_A_70	0.009502158189813295,0.04170626774430275,0.0549306720495224,0.1986880948146184,0.012744621994594732,0.014354971858362356
34526_0010_A_71	0.008607116527855396,0.4756215661764145,0.03647364551822344,0.050406256069739655,0.021943040813008942,0.045791852598388985
34526_0010_A_72	0.005801860398302475,0.11728147665659586,0.03540617351730664,0.027732908104856804,0.013194693252444266,0.006559809514631827
34526_0010_A_74	0.005489645448202888,0.022689955929915108,0.01022278129433592,0.03515326293806235,0.01342029155542453,0.007577414469172557
34526_0010_A_75	0.017701387405395508,0.30439225832621253,0.050555770595868424,0.013525625690817831,0.008446470368653536,0.014191328858335812
34526_0010_A_76	0.003437623847275972,0.055551970998446144,0.04154127463698387,0.18800529340902963,0.020492159761488438,0.24640374630689618
34526_0010_A_77	0.008917448421319325,0.2503480662902196,0.07402044037977853,0.05225062618652979,0.012387637980282307,0.005368159928669532
34526_0010_A_78	0.003424154516930381,0.038823959728082016,0.012640804052352905,0.02706451527774334,0.008999192000677189,0.005770954924325148
34526_0010_A_79	0.004676271850864092,0.030619379753867783,0.012421253447731335,0.031416465838750206,0.012916088569909334,0.007821090519428253
34526_0010_A_81	0.017447122217466433,0.12294846028089523,0.08083424468835194,0.01938836990545193,0.04784165012339751,0.04373641250034173
34526_0010_A_82	0.007990311365574598,0.024758595352371533,0.10374485452969869,0.04427688879271348,0.017151701264083385,0.004898939281702042
34526_0010_A_83	0.006637635796020428,0.07693119285007317,0.034405468963086605,0.07462602977951367,0.017838284373283383,0.08642248188455899
34526_0010_A_84	0.026700633267561592,0.351437638203303,0.06125480433305104,0.014305703497181336,0.017131424819429714,0.008169059331218401
34526_0010_A_85	0.03645876174171765,0.516979028781255,0.039686458806196846,0.01556730829179287,0.02917998284101486,0.018657393753528595
34526_0010_A_86	0.028408370912075043,0.3049648255109787,0.04731998840967813,0.03538026846945286,0.014248220250010489,0.008536198874935508
34526_0011_A_89	0.005392148159444331,0.08708743751049042,0.11614283422629038,0.029246799026926357,0.03325415092209975,0.014232042556007702
34526_0011_A_90	0.004568936924139658,0.028747129874924816,0.02093420084565878,0.03680540559192498,0.008153609310587246,0.006887659120062986
34526_0011_A_91	0.007624281415094932,0.0717779037853082,0.10825532923142114,0.08020049333572388,0.024987364498277504,0.006040962412953377
34526_0011_A_87	0.00564941088669002,0.045949408163626984,0.0544580773760875,0.16907724986473716,0.017069740531345207,0.021606757150342066
34526_0011_A_92	0.0037471416095892587,0.02445899912466605,0.0404433806737264,0.04924908777077992,0.013184064844002327,0.010503311020632584
34526_0011_A_93	0.0029325117357075214,0.018435364589095116,0.03856099210679531,0.02083387536307176,0.032550057396292686,0.013517757101605334
34526_0011_A_94	0.008569440804421902,0.06504075787961483,0.0444447286427021,0.07587104787429173,0.018232266884297132,0.01379985858996709
34526_0011_A_95	0.012265488815804321,0.04276234408219655,0.06870262448986371,0.0456614705423514,0.035653047263622284,0.02487493058045705
34526_0011_A_96	0.01839912806948026,0.06078868731856346,0.047713785742719964,0.014438017271459101,0.01990680738041798,0.015373631225277979
34526_0011_A_97	0.011080640212943155,0.1415447120865186,0.04224927350878715,0.04285652469843626,0.020168380190928776,0.008638085797429085
34526_0011_A_98	0.008851478497187296,0.2339191883802414,0.1254901240269343,0.07063371191422145,0.03012489341199398,0.008047953092803557
34526_0011_A_99	0.0038881872314959764,0.03666500002145767,0.034660541762908295,0.081636693328619,0.022660614922642704,0.00801069972415765
34526_0011_A_100	0.006254391123851139,0.13332558174928028,0.1443176617225011,0.4323519468307495,0.016044646191100277,0.026047664849708475
34526_0011_A_101	0.020995140075683594,0.9479615290959675,0.05502709994713465,0.018014635269840557,0.037180110812187195,0.03150109822551409
34526_0011_A_102	0.005107698341210683,0.04965556785464287,0.0166477644816041,0.0756018782655398,0.019258409117658932,0.9170207679271698
34526_0011_A_103	0.004517269165565569,0.02766782542069753,0.0134781738743186,0.09816320240497588,0.017116179379324116,0.18390805274248123
34526_0011_A_104	0.0044290591807415085,0.04176883399486542,0.4389235476652781,0.05879088553289572,0.021760542256136734,0.053839219113190964
34526_0011_A_105	0.008950923724720875,0.06696112733334303,0.05020989725987116,0.4198240439097086,0.04204646622141202,0.14302482207616168
34526_0011_A_106	0.01003028731793165,0.025761324291427926,0.024189237505197525,0.027984670984248318,0.00968886554862062,0.010787525835136572
34526_0011_A_107	0.021248374444742996,0.06052371611197789,0.0282485019415617,0.03761519864201546,0.028310472766558327,0.017607189094026882
34526_0011_A_108	0.009913310874253511,0.029686052973071732,0.08433456346392632,0.026354002455870308,0.014770285536845524,0.008830560371279716
34526_0012_A_109	0.017024675073722996,0.06032493710517883,0.02787697532524665,0.013175011922915775,0.017037477965156235,0.010310385997096697
34526_0013_A_112	0.007891383953392506,0.02828161666790644,0.014154632420589525,0.023827836538354557,0.009825842455029488,0.004770444861302773
34526_0013_A_113	0.011557957157492638,0.03607784708340962,0.018011764312783875,0.015087655745446682,0.013135634052256743,0.0082278773188591
34526_0013_A_114	0.020581114416321118,0.45573826630910236,0.06746105228861173,0.024651143079002697,0.025534385815262794,0.06306349113583565
34526_0013_A_115	0.004956213291734457,0.09034321208794911,0.02489371225237846,0.5348724126815796,0.038732726126909256,0.029329193755984303
34526_0013_A_116	0.00400269489424924,0.012766679748892784,0.020903681715329487,0.02319032698869705,0.007904821541160345,0.007881847210228443
34526_0013_A_117	0.00415565640044709,0.020755538096030552,0.023306329734623432,0.023937660890320935,0.017915239557623863,0.012104298298557598
34526_0013_A_118	0.0135489326591293,0.12684319913387299,0.06077867249647776,0.027766097957889237,0.019437271170318123,0.010678843129426241
34526_0013_A_119	0.004895919701084495,0.09881276140610376,0.10940203815698624,0.020314486076434452,0.02324566307167212,0.004700311614821354
34526_0013_A_120	0.007227144824961821,0.07488336538275082,0.20339399576187134,0.03281567431986332,0.03812505739430586,0.0066709125724931555
34526_0013_A_121	0.011948236885170141,0.025839151193698243,0.3312046329180399,0.021641776586572327,0.17745095988114673,0.028539540246129036
34526_0013_A_122	0.007207463184992472,0.09829279035329817,0.09812313814957936,0.016748177198072273,0.028598645081122715,0.005982498948772748
34526_0013_A_127	0.012241911453505356,0.0374823169161876,0.041900752733151116,0.018065430223941803,0.01986604835838079,0.006102351627002159
34526_0013_A_128	0.0071366086291770135,0.17698771754900613,0.16935097674528757,0.0524197556078434,0.026377816994984944,0.026897586882114407
34526_0013_A_129	0.01177945810680588,0.10895671198765436,0.023556396365165707,0.03213524507979552,0.013009834568947554,0.09137186904748279
34526_0013_A_130	0.029220147679249443,0.8320942521095276,0.07238751898209253,0.015572735108435154,0.02308547652016083,0.011997555072108904
34526_0013_A_131	0.02776358835399151,1.0495144327481587,0.08821577827135721,0.01579928118735552,0.027801881233851113,0.018109175376594067
34526_0013_A_124	0.028315879714985687,0.07500577221314111,0.029241908031205334,0.029290526484449703,0.03655312458674113,0.012619811110198498
34526_0013_A_125	0.010510031754771868,0.7362150549888611,0.10848710934321085,0.10058066993951796,0.019460836425423622,0.030362510432799653
34526_0013_A_126	0.014587135364611942,0.04817057276765505,0.01939601202805837,0.01995656577249368,0.011559279635548592,0.00557123435040315
34526_0013_A_133	0.011914134646455446,0.05560564249753952,0.014920959870020548,0.026630792145927746,0.02539624956746896,0.05855470150709152
34526_0013_A_134	0.008501703230043251,0.04708824182550112,0.030450655768314995,0.07102749745051065,0.014462892276545364,0.2439750681320826
34526_0014_A_135	0.026816082342217364,0.0524057075381279,0.04188414538900057,0.024469784150520958,0.16504095743099848,0.3306409418582916
34526_0014_A_136	0.01659626280888915,0.03538054972887039,0.05922173336148262,0.02789056859910488,0.184494378666083,0.06273541351159413
34526_0014_A_137	0.03432633510480324,0.06424317508935928,0.022483473333219685,0.11982963730891545,0.016438647794226803,0.004923676140606403
34526_0015_A_138	0.007842824018249909,0.19131806741158167,0.021859215572476387,0.012821529060602188,0.03565986019869645,0.07175697324176629
34526_0015_A_139	0.005151289204756418,0.06416198487083118,0.015514635791381199,0.017992174873749413,0.018556071600566305,0.04641778270403544
34526_0015_A_140	0.004518397152423858,0.08125124499201775,0.027906455099582672,0.013964845488468805,0.010721013881266117,0.013408400739232698
34526_0015_A_141	0.018557822331786156,0.18097404142220813,0.05448651065429051,0.05675575758020083,0.0221034645413359,0.03613077042003472
34526_0016_A_142	0.01584766680995623,0.7496404449144999,0.0505940926571687,0.026108731826146443,0.017296594257156052,0.03946490399539471
34526_0016_A_143	0.009079462227722008,0.027767053184409935,0.024012135341763493,0.02391885034739971,0.023442210008700688,0.15471728580693403
34526_0016_A_144	0.014300352272888023,0.08731960877776146,0.07046210144956906,0.03193773981183767,0.04265957201520602,0.07672295005371173
34526_0016_A_145	0.026381111393372216,0.0571376234292984,0.10668311268091202,0.07530222833156586,1.1777135133743286,0.0951996420820554
34526_0016_A_146	0.012665746423105398,0.15599754949410755,0.06792694826920827,0.13623692095279694,0.03129240870475769,0.14129102478424707
34526_0016_A_147	0.011754288648565609,0.05119613433877627,0.27135575811068213,0.1035517652829488,0.045212046553691224,0.4062178929646809
34526_0016_A_148	0.005542118878414233,0.1866661235690117,0.3171346882979075,0.183658204972744,0.022176520278056458,0.08133954430619875
34526_0016_A_150	0.023706504454215366,0.04563070088624954,0.06541290134191513,0.05746238430341084,0.15794185797373453,1.6767595012982686
34526_0016_A_151	0.005326326160381238,0.14687449236710864,0.07731989771127701,0.18570936222871143,0.037141865119338036,0.07513960202534993
34526_0016_A_152	0.016493352130055428,0.03001922182738781,0.031465133652091026,0.0951858436067899,0.05841398611664772,2.4032137393951416
34526_0017_A_154	0.0044747504095236455,0.06095525746544202,0.08426976452271143,0.04945882533987363,0.03734162636101246,0.018792256712913513
34526_0017_A_155	0.0070297786345084505,0.03700810608764489,0.13648857673009235,0.03605019797881444,0.06636697302261987,0.012073693176110584
34526_0017_A_153	0.03050833102315664,0.1023241952061653,0.04147747221092383,0.051302288969357804,0.32017315551638603,1.6492956479390461
34526_0017_A_157	0.009749076329171658,0.047564172496398285,0.054302283873160676,0.04881315678358077,0.035253516087929405,0.13094293077786762
34526_0017_A_158	0.00745261685612301,0.024888334795832634,0.026102627317110695,0.04227322588364283,0.03456212704380353,0.017583586275577545
34526_0017_A_159	0.02369097371896108,0.05915916214386621,0.04940199976166089,0.05488563577334086,0.15810671945412952,1.4162200490633645
34526_0017_A_160	0.0035448294753829632,0.15751825769742328,0.35791620612144465,0.023652909944454827,0.12781479706366855,0.031171609958012894
34526_0017_A_161	0.006406506989151239,0.06815219980974992,0.01918809860944748,0.28492388625939685,0.0336055220104754,0.03808675520122051
34526_0017_A_162	0.008294666496415932,0.038774189849694565,0.06181388099988301,0.054078998665014893,0.11501839011907576,0.10183657457431157
34526_0017_A_163	0.0034620246539513264,0.1267406369249026,0.2612554530302683,0.03345148575802644,0.053802282859881714,0.02167399413883686
34526_0017_A_164	0.01830076426267624,0.029849310715993244,0.011534410839279492,0.050840708116690315,0.012349857483059166,0.03491568689544995
34526_0017_A_165	0.013285190487901367,0.04749252460896969,0.013065796345472336,0.017510001547634598,0.013424103303502003,0.008126003667712212
34526_0017_A_166	0.01254390397419532,0.05160909208158652,0.017151426523923874,0.023094006193180878,0.010356257126356164,0.005957503337413073
34526_0017_A_167	0.005207710588971773,0.07498562211791673,0.053778967509667076,0.08597326030333835,0.03229313716292381,0.10135374714930852
34526_0017_A_168	0.009700645692646503,0.13860047111908594,0.018155814769367375,0.01755894844730695,0.013339759471515812,0.21703165769577024
34526_0017_A_169	0.016092769491175808,0.051108285784721375,0.03615664069851239,0.013988178223371506,0.015330764309813578,0.012632420286536217
34526_0017_A_170	0.008133923324445883,0.021461684256792065,0.024014965320626892,0.02157860000928243,0.015640312650551397,0.007040790592630703
34526_0017_A_171	0.006952208622048299,0.24955781052509943,0.035993583500385284,0.024137400090694427,0.018791167686382927,0.07176264189183712
34526_0017_A_172	0.01891751525302728,0.0558904434243838,0.051204981903235115,0.06205489424367746,0.050795006255308785,0.023639236266414322
34526_0017_A_173	0.00964061574389537,0.10976470882693926,0.018381367437541485,0.01624538501103719,0.011681477849682171,0.22644252081712085
34526_0017_A_174	0.0075094555504620075,0.15045956273873645,0.1467088684439659,0.5395580182472864,0.029354937064150967,0.04943641026814778
34526_0017_A_175	0.004453824988255898,0.05427784472703934,0.8588069677352904,0.05875193327665329,0.0531830055018266,0.015017153384784855
34526_0017_A_176	0.0073233980995913335,0.08777303000291188,0.11637005954980849,0.9623875617980956,0.028352723146478333,0.02058299072086811
34526_0017_A_177	0.010977689797679583,0.08215978493293126,0.09642555812994638,0.10694378862778345,0.0367273303369681,0.02815668595333894
34526_0017_A_180	0.017868065275251865,0.2432602345943451,0.028333960411449272,0.068386389563481,0.02440092650552591,0.01645776256918907
34526_0017_A_181	0.01712560684730609,0.27062833309173584,0.011117528347919382,0.028612577666838963,0.034131823728481926,0.02779340371489525
34526_0017_A_182	0.005468353473891813,0.08887508263190587,0.8933543761571248,0.04059547558426857,0.034940916423996285,0.015759983099997044
34526_0017_A_183	0.0034166642775138216,0.1565783011416594,0.038580639908711106,0.10456097995241483,0.043778785814841584,0.03576913910607497
34526_0017_A_184	0.0044695655039201174,0.07107235801716645,0.058586153512199715,0.463810237745444,0.017930367961525917,0.016168051942562062
34526_0017_A_185	0.014126027623812357,0.04339876646796862,0.009444578240315119,0.04377224699904521,0.01911082522322734,0.016599617898464203
34526_0017_A_186	0.011984747213621933,0.6163619756698608,0.053745594496528305,0.017598904979725678,0.009387621811280647,0.0569949708878994
34526_0017_A_178	0.008179138259341318,0.03881360342105229,0.014363694004714489,0.109995665649573,0.03248016225794951,0.015903797931969166
34526_0017_A_179	0.011919859796762465,0.13295548657576242,0.019791551555196442,0.1908661425113678,0.028807641938328743,0.021904379750291504
34526_0017_A_187	0.020689593628048897,1.0457613070805867,0.027030793949961662,0.01768407101432482,0.015368792228400706,0.05022689141333103
34526_0017_A_188	0.015774655466278393,0.08818690106272697,0.4082096914450327,0.27320344497760135,0.042866893112659454,0.03859851509332657
34526_0017_A_189	0.007371647593875726,0.29598887264728546,0.06283548722664514,0.11999175573388735,0.0651484957585732,0.05090033511320749
34526_0017_A_190	0.022237722451488175,0.019983782122532524,0.21443493664264676,0.04459149638811747,0.07059227426846822,0.033018658558527626
34526_0018_A_191	0.0034186237802108126,0.03246596952279408,0.04333002120256424,0.04389356945951779,0.022931052992741265,0.031108345836400986
34526_0018_A_193	0.027823836542665955,0.04207245881358782,0.021053890076776344,0.02050487883388996,0.02453772723674774,0.09309424459934235
34526_0018_A_194	0.042433325201272964,0.045751433819532394,0.04037289321422577,0.0866436573366324,0.6549496253331502,0.03086579032242298
34526_0018_A_196	0.011908046280344326,0.025599260504047074,0.3785497595866521,0.17139085630575815,0.06000366186102231,0.22230933606624603
34526_0018_A_197	0.009805368880430857,0.04031998788317044,0.04455773656566937,0.07963009302814801,0.029222189138333,0.2998325924078623
34526_0018_A_199	0.02142754445473353,0.040584378565351166,0.5248048851887385,0.20885191361109415,0.08724015951156616,0.2686114559570948
34526_0018_A_200	0.010236939104894796,0.03963559803863366,0.09293812761704126,0.19621222714583078,0.08127049853404363,0.5428364972273508
34526_0018_A_202	0.015645282187809546,0.07836593315005302,0.14880745609601337,0.17139470080534616,0.037663110842307404,0.187013770143191
34526_0018_A_203	0.0076420401843885575,0.03594136858979861,0.042424951369563736,1.675941507021586,0.03187369927763939,0.01665217988193035
34526_0018_A_205	0.027529084434111912,0.06233341991901398,0.056804486860831574,0.21659915149211884,0.06693601856629053,0.07788029313087463
34526_0019_A_206	0.016031833055118717,0.5445377031962076,0.018184423446655273,0.015079300229748089,0.016284731527169544,0.00895476092894872
34526_0020_A_207	0.02307531020293633,0.06864406540989876,0.03454501057664553,0.016127564633886017,0.008670101407915354,0.9819235901037852
34526_0020_A_208	0.004647450676808754,0.04451533779501915,0.033434802666306496,0.023810075595974922,0.018711497075855732,0.013194498606026173
34526_0020_A_209	0.006220247286061445,0.03717312961816788,0.013671065991123516,0.03929567337036132,0.014179625237981476,0.01432809606194496
34526_0020_A_210	0.004269931154946486,0.015650347185631592,0.016339750960469246,0.04071901552379131,0.020311581281324226,0.09566134959459305
34526_0020_A_211	0.012632709927856922,0.08160380770762761,0.8117651343345642,0.07786604762077332,0.03195037444432576,0.053957171738147736
34526_0020_A_212	0.006394715514034033,0.03878243205447991,0.16193256278832752,0.050177374233802155,0.009122212572644154,0.05188495789964993
34526_0020_A_213	0.0094562874486049,0.09251838053266206,0.2832826475302378,0.08259758104880649,0.02258528582751751,0.053504696736733116
34526_0020_A_214	0.008735436635712782,0.11541117727756499,0.05420972903569539,0.1422278508543968,0.04336990974843502,0.10284719367822011
34526_0020_A_215	0.012016381757954756,0.37767236431439716,0.15136071542898813,0.05832919913033644,0.01862967200577259,0.08292247851689656
34526_0020_A_219	0.0057661160826683044,0.04657818501194318,0.09008323152860005,0.09961720556020735,0.01682812099655469,0.016267377883195877
34526_0020_A_220	0.009779610981543858,0.12207668771346408,0.24125714848438898,0.040959276258945465,0.034163168321053185,0.01912948116660118
34526_0020_A_221	0.007584317587316035,0.2639545897642771,0.06783375019828478,0.08974711224436759,0.01878095604479313,0.19781377911567688
34526_0020_A_223	0.03198183017472426,0.0520139696697394,0.025789311776558556,0.02791335619986057,0.015249802730977535,0.032974046344558396
34526_0020_A_224	0.007791098052014906,0.38529020051161444,0.05393857012192408,0.027150130520264305,0.014225892955437303,0.04400545979539553
34526_0020_A_216	0.00964619064082702,0.42895645896593726,0.25763856371243793,0.014088683761656284,0.022839803559084732,0.007865837775170803
34526_0020_A_217	0.012812428486843903,0.1967201381921768,0.12699355681737262,0.019651788597305615,0.013493235533436138,0.005437465384602546
34526_0020_A_218	0.01262534890944759,0.32236803571383155,0.057248055934906006,0.24531273543834684,0.017603322863578796,0.06347119063138962
34526_0020_A_226	0.01125745102763176,0.0920502319931984,0.2221170216798782,0.10480083401004472,0.022166743874549862,0.02382895785073439
34526_0020_A_227	0.027056265622377392,0.14688448483745256,0.02778345222274462,0.013147600616017977,0.022671521951754887,0.04016057774424553
34526_0020_A_228	0.006287381363411744,0.06403017044067381,0.03466532255212466,0.062458608920375504,0.024677934125065804,0.013376318073521055
34526_0021_A_229	0.00693088211119175,0.2409416983524958,0.04057782764236132,0.014275105359653631,0.01155915018171072,0.03828091360628605
34526_0021_A_230	0.005823219195008278,0.027553637822469074,0.1208755460878213,0.028755406538645424,0.03172815342744191,0.006915638844172159
34526_0021_A_231	0.009361587775250275,0.03698591018716494,0.11831221232811609,0.0297992800672849,0.06808922563989957,0.005271056356529394
34526_0021_A_232	0.005150025788073738,0.01343765544394652,0.016890426787237324,0.064509862413009,0.012797207882006962,0.011691658136745293
34526_0020_A_225	0.01125744916498661,0.0920502282679081,0.2221170365810394,0.10480084146062532,0.022166743874549862,0.02382895785073439
34526_0021_A_233	0.004214005467171471,0.0190678300956885,0.030903780212004975,0.053186481818556786,0.023316210911919672,0.016388228473563988
34526_0021_A_234	0.00712109620993336,0.015815810300409794,0.040743927160898835,0.31611043711503345,0.042313034335772194,0.031894542276859277
34526_0021_A_235	0.012275778378049532,0.025658459092179932,0.05852999662359555,1.54849108060201,0.03727912778655688,0.018057582899928093
34526_0021_A_236	0.02552648571630319,0.15868661180138588,0.04179262245694796,0.09553248435258865,0.047335309907794,0.026545931274692215
34526_0021_A_237	0.007357068359851837,0.07157549262046814,0.28397369384765625,0.13621786236763,0.03405841439962387,0.046885834385951355
34526_0021_A_238	0.03565407296021779,0.06849220891793568,0.03036621275047461,0.08318230385581651,0.02229914938410123,0.20698899527390796
34526_0021_A_239	0.0084991039087375,0.020860540991028145,0.030830737824241318,0.07030498236417769,0.018819760531187057,0.04317769097785155
34526_0021_A_240	0.004514640895649791,0.013168926661213238,0.07657593737045923,0.035369557018081345,0.030360858266552285,0.005362365084389845
34526_0021_A_241	0.01991804347683986,0.04241259644428889,1.48480623960495,0.20501774549484253,0.5819724698861439,0.01654343803723653
34526_0021_A_242	0.015214933082461357,0.04620974510908127,0.16027607023715973,0.4489828745524088,0.041908527414004006,0.011446528291950623
34526_0021_A_243	0.014222203753888607,0.04017607246836026,0.05531943216919899,0.09589376300573349,0.1475239222248395,0.03240499924868345
34526_0021_A_244	0.007965361854682365,0.09634639322757721,0.01901539508253336,0.16194705168406168,0.009313312514374653,0.010836065125962097
34526_0021_A_245	0.007693725560481349,0.027679630865653355,0.013767389270166554,0.058847443511088685,0.016787138457099594,0.012996917280058065
