id	emotion
34898_0028_A_896	0.004723366349935532,0.16052192449569702,0.10614432394504547,0.21540015935897827,0.05169278383255005,0.018424689769744873
34898_0028_A_901	0.008058113977313042,0.03712167590856552,0.34793272614479065,0.021264413371682167,0.6914458274841309,0.00646964879706502
34898_0028_A_902	0.004891373682767153,0.11895082890987396,0.039752643555402756,0.01627742499113083,0.011256375350058079,0.011092057451605797
34898_0028_A_905	0.015782488510012627,0.04827357083559036,0.02396637573838234,0.031395867466926575,0.025061126798391342,0.006095133721828461
34898_0028_A_909	0.005501514300704002,0.06925622373819351,0.8600908517837524,0.03626760467886925,0.044943101704120636,0.013791440054774284
34898_0028_A_907	0.01042187213897705,0.4136686325073242,0.05073320120573044,0.05718415975570679,0.15905199944972992,0.02214076742529869
34898_0028_A_912	0.004822441376745701,0.5615255236625671,0.04618358612060547,0.017486710101366043,0.04747689887881279,0.021348098292946815
34898_0028_A_910	0.004135219380259514,0.13324761390686035,0.03232148662209511,0.052188239991664886,0.0972466841340065,0.014315344393253326
34898_0028_A_915	0.002483577001839876,0.26447147130966187,0.051323339343070984,0.2887636423110962,0.07017169892787933,0.00990306306630373
34898_0028_A_926	0.005233756732195616,0.043098852038383484,0.3276524543762207,0.01995002292096615,0.600714385509491,0.004039763938635588
34898_0028_A_928	0.00882361177355051,0.030341025441884995,0.363887220621109,0.02509499341249466,0.4434356689453125,0.0017243667971342802
34898_0028_A_931	0.019557546824216843,0.056941449642181396,0.27487948536872864,0.014709383249282837,0.0985422283411026,0.04802856594324112
34898_0028_A_932	0.004042134620249271,0.6964706182479858,0.03726676106452942,0.03273593634366989,0.021064909175038338,0.06390976160764694
34898_0030_A_942	0.004184131510555744,0.16576829552650452,0.1685483455657959,0.016309307888150215,0.0322265662252903,0.11934885382652283
34898_0030_A_947	0.002220691181719303,0.2897820472717285,0.17026033997535706,0.0069269295781850815,0.03460478410124779,0.2767373323440552
34898_0030_A_950	0.001257440191693604,0.11738190054893494,0.06698323041200638,0.11737219989299774,0.036915745586156845,0.022419096902012825
34898_0030_A_955	0.011072698049247265,0.057696450501680374,0.04473648592829704,0.024415038526058197,0.043062545359134674,0.01401149295270443
34898_0030_A_959	0.005461856722831726,1.0738201141357422,0.030173923820257187,0.008669521659612656,0.02134111523628235,0.09034769237041473
34898_0030_A_962	0.00479339063167572,0.024785460904240608,0.06740360707044601,0.022091757506132126,0.01927809603512287,0.0350884385406971
34898_0030_A_963	0.007522963918745518,1.4907240867614746,0.045030172914266586,0.019185367971658707,0.03347482159733772,0.07156188786029816
34898_0030_A_965	0.004400785081088543,0.1809031367301941,0.020366245880723,0.10797175765037537,0.030698757618665695,0.018788766115903854
34898_0030_A_969	0.002870438853278756,0.5487224459648132,0.06637468934059143,0.019397754222154617,0.02502291463315487,0.024634599685668945
34898_0030_A_972	0.08051472157239914,0.28466370701789856,0.011535157449543476,0.006868663243949413,0.008154447190463543,0.004543011542409658
34898_0031_A_977	0.003994536120444536,0.024045852944254875,0.023184312507510185,0.01215323805809021,0.005585718899965286,0.006522480398416519
34898_0031_A_978	0.003748983610421419,0.07429106533527374,0.020377621054649353,0.010431449860334396,0.025267280638217926,0.009382614865899086
34898_0031_A_979	0.006126626394689083,0.06518712639808655,0.05560200661420822,0.01688499003648758,0.023326991125941277,0.07361453771591187
34898_0031_A_980	0.0032869884744286537,0.570408046245575,0.03109702840447426,0.014116820879280567,0.010048815049231052,0.05631691962480545
34898_0031_A_983	0.01219240389764309,0.15350472927093506,0.11124175786972046,0.024996742606163025,0.0229017473757267,0.021223947405815125
34898_0029_A_940	0.004374412354081869,0.11099016666412354,0.32008951902389526,0.006638217251747847,0.7725364565849304,0.012568000704050064
34898_0030_A_941	0.002757847774773836,0.19758465886116028,0.062372393906116486,0.032745491713285446,0.029216770082712173,0.009675916284322739
34898_0030_A_946	0.002920454367995262,0.2562628388404846,0.18238036334514618,0.021694326773285866,0.06528902053833008,0.010960901156067848
34898_0030_A_948	0.007800954859703779,0.09964274615049362,0.1634031981229782,0.011874351650476456,0.26316702365875244,0.05341251939535141
34898_0030_A_954	0.008021820336580276,0.08175192773342133,0.01235383003950119,0.11385548114776611,0.1279871016740799,0.20464769005775452
34898_0030_A_958	0.006106502376496792,0.09739916026592255,0.019628828391432762,0.15269270539283752,0.04150131344795227,0.15213830769062042
34898_0030_A_961	0.007374761626124382,0.15693040192127228,0.09195272624492645,0.03715231642127037,0.03854253888130188,0.014756472781300545
34898_0030_A_964	0.011373336426913738,0.8848340511322021,0.04025000333786011,0.04590164124965668,0.020958296954631805,0.03488659858703613
34898_0030_A_973	0.0024371545296162367,0.014542900957167149,0.015041405335068703,0.01147902850061655,0.005138990469276905,0.008708041161298752
34898_0028_A_937	0.0032931254245340824,0.019969435408711433,0.29403555393218994,0.011438529938459396,0.17562144994735718,0.004364748485386372
34898_0028_A_938	0.00473882257938385,0.2799180746078491,0.09219842404127121,0.01688399724662304,0.02324044704437256,0.013045825995504856
34898_0029_A_939	0.0023518544621765614,0.0923781543970108,0.05040141940116882,0.013709770515561104,0.06306765973567963,0.004867123439908028
34898_0030_A_945	0.0049304417334496975,0.10910718142986298,0.22293809056282043,0.0632728785276413,0.061798352748155594,0.03734145313501358
34898_0030_A_944	0.0041616205126047134,0.030158087611198425,0.025513827800750732,0.014245337806642056,0.07470563054084778,0.018843919038772583
34898_0030_A_949	0.008952201344072819,0.32703396677970886,0.08486726135015488,0.05259772390127182,0.05581057071685791,0.5389320850372314
34898_0030_A_951	0.009750904515385628,0.6968327760696411,0.05294105410575867,0.04854089021682739,0.042239245027303696,0.07952792197465897
34898_0030_A_956	0.08350585401058197,0.29987555742263794,0.09674001485109329,0.03203212469816208,0.27729684114456177,0.08084140717983246
34898_0030_A_952	0.016202453523874283,0.9142332673072815,0.006752591580152512,0.01627715490758419,0.01043657585978508,0.01889708638191223
34898_0030_A_957	0.012982752174139023,0.6544711589813232,0.03105994127690792,0.007483434863388538,0.011837737634778023,0.15673008561134338
34898_0030_A_960	0.0017610043287277222,0.05023133009672165,0.03854444622993469,0.018549736589193344,0.0076377373188734055,0.016483575105667114
34898_0030_A_966	0.004525873810052872,0.27575111389160156,0.018341882154345512,0.014455150812864304,0.021862242370843887,0.006309437099844217
34898_0030_A_968	0.006410201080143452,0.10954372584819794,0.0395953431725502,0.01277078129351139,0.01969313994050026,0.005860353820025921
34898_0030_A_970	0.002485747914761305,0.05648985877633095,0.04071265831589699,0.01755821332335472,0.037171777337789536,0.011346908286213875
34898_0030_A_971	0.10164649039506912,0.2816338539123535,0.015659745782613754,0.006340149790048599,0.0075216395780444145,0.005302689038217068
34898_0031_A_976	0.00713772140443325,0.6730629801750183,0.016549602150917053,0.02152540720999241,0.014389045536518097,0.007784980349242687
34898_0032_A_990	0.004760102368891239,0.20464470982551575,0.05038192868232727,0.017967412248253822,0.01586923561990261,0.044866837561130524
34898_0031_A_987	0.007480463944375515,0.03781146928668022,0.023322854191064835,0.00704229436814785,0.015162943862378597,0.002989655127748847
34898_0032_A_991	0.007522795349359512,1.0436341762542725,0.0717078372836113,0.07092023640871048,0.010054050013422966,0.0230422280728817
34898_0032_A_994	0.0018992620753124356,0.025967519730329514,0.038323719054460526,0.019830899313092232,0.010522213764488697,0.006606491282582283
34898_0034_A_1008	0.003339671529829502,0.09344369173049927,0.048037245869636536,0.04015389084815979,0.034515172243118286,0.007914682850241661
34898_0035_A_1010	0.006735602393746376,0.1211489886045456,0.060595959424972534,0.03593066334724426,0.028990158811211586,0.015960223972797394
34898_0035_A_1017	0.009548812173306942,0.7263430953025818,0.012601842172443867,0.23339366912841797,0.0129664596170187,0.02446010336279869
34898_0035_A_1016	0.0037190066650509834,0.12192566692829132,0.23633891344070435,0.08978763222694397,0.02354329638183117,0.012845544144511223
34898_0035_A_1018	0.008049951866269112,0.11774278432130814,0.2075716257095337,0.03704455494880676,0.010843170806765556,0.016176272183656693
34898_0036_A_1024	0.112068772315979,0.8183175325393677,0.03006695955991745,0.008305436931550503,0.015456299297511578,0.3512573540210724
34898_0036_A_1028	0.006717574782669544,0.21524542570114136,0.28892019391059875,0.010078051127493382,0.06078127771615982,0.03731726109981537
34898_0036_A_1027	0.009464479982852936,0.07095570117235184,0.026329509913921356,0.025005880743265152,0.005727380979806185,0.009330341592431068
34898_0034_A_1003	0.007150707766413689,0.1399168223142624,0.040010496973991394,0.03117840364575386,0.05155285447835922,0.012368956580758095
34898_0032_A_988	0.005732087884098291,0.09250573813915253,0.265110582113266,0.017628200352191925,0.02506237104535103,0.00578872999176383
34898_0032_A_993	0.01005585677921772,0.09698329120874405,0.019502487033605576,0.01655675284564495,0.010331446304917336,0.05543733760714531
34898_0034_A_1004	0.0056453887373209,0.03823059797286987,0.018076715990900993,0.012373285368084908,0.0163953248411417,0.005462443921715021
34898_0035_A_1011	0.009057119488716125,0.1032443642616272,1.3313461542129517,0.024487188085913658,0.02656835876405239,0.05428067594766617
34898_0035_A_1012	0.006114356219768524,0.164250910282135,0.028120793402194977,0.034040309488773346,0.21180787682533264,0.011947650462388992
34898_0035_A_1014	0.007844353094696999,0.03603121638298035,0.043172888457775116,0.01773488149046898,0.007058385759592056,0.005423591937869787
34898_0035_A_1013	0.010081428103148937,0.12614652514457703,0.0383036807179451,0.03345222771167755,0.05268055200576782,0.13786937296390533
34898_0035_A_1015	0.019024182111024857,0.14277994632720947,0.03383971005678177,0.035794004797935486,0.04254543036222458,0.04105532169342041
34898_0035_A_1019	0.0024715852923691273,0.19270268082618713,0.012676150538027287,0.1207549050450325,0.005700559355318546,0.030050937086343765
34898_0035_A_1020	0.007054592482745647,0.26978275179862976,0.07335945963859558,0.0524975024163723,0.03409455716609955,0.0073446412570774555
34898_0036_A_1022	0.00842193327844143,0.0634918063879013,0.3479008674621582,0.04992624372243881,0.44799381494522095,0.0023859820794314146
34898_0036_A_1026	0.007659739349037409,0.46890905499458313,0.16450172662734985,0.013780695386230946,0.038941461592912674,0.0034147140104323626
34898_0036_A_1025	0.001413143239915371,0.025371860712766647,0.012026539072394371,0.006757216528058052,0.01733418181538582,0.055206142365932465
34898_0036_A_1029	0.0035692183300852776,0.14247219264507294,0.12244448065757751,0.03564862906932831,0.131771057844162,0.026940852403640747
34898_0036_A_1035	0.002484004246070981,0.048366814851760864,0.019417911767959595,0.3906936049461365,0.014371329918503761,0.1549738496541977
34898_0036_A_1036	0.010224105790257454,0.06623269617557526,0.0392521433532238,0.1437663584947586,0.03895346820354462,0.015936292707920074
34898_0036_A_1032	0.00220484659075737,0.020912475883960724,0.103762686252594,0.03934275358915329,0.02241397649049759,0.013867048546671867
34898_0036_A_1030	0.007564906030893326,0.19713887572288513,0.036714471876621246,0.0578484907746315,0.05481830984354019,0.013156494125723839
34898_0036_A_1034	0.004957349970936775,0.07366099208593369,0.2075815200805664,0.09411368519067764,0.020058639347553253,0.0650690495967865
34898_0036_A_1038	0.003342405427247286,0.19769109785556793,0.06898060441017151,0.016800012439489365,0.016422903165221214,0.03142154961824417
34898_0036_A_1037	0.007363198325037956,0.09865819662809372,0.01769380085170269,0.03666374832391739,0.08115033805370331,0.4065421521663666
34898_0036_A_1043	0.005559098441153765,0.5500117540359497,0.03175923973321915,0.08873937278985977,0.015947027131915092,0.07784675806760788
34898_0036_A_1039	0.014598814770579338,0.13889870047569275,0.4830389618873596,0.0442340262234211,0.013977710157632828,0.020183224231004715
34898_0036_A_1045	0.0028160768561065197,0.05989597365260124,0.04375864565372467,0.8403156995773315,0.008194435387849808,0.04136208817362785
34898_0036_A_1047	0.0024908827617764473,0.1404174566268921,0.05324682220816612,0.12567341327667236,0.012649592012166977,0.03319704905152321
34898_0036_A_1044	0.009011914022266865,0.3180345594882965,0.02179057151079178,0.024110738188028336,0.011236682534217834,0.017895612865686417
34898_0036_A_1040	0.0044198608957231045,0.24414293467998505,0.3597141206264496,0.03147487714886665,0.03467250242829323,0.039612531661987305
34898_0036_A_1042	0.004276565741747618,0.04517470672726631,0.7165849208831787,0.09835660457611084,0.017568960785865784,0.0667107030749321
34898_0036_A_1046	0.0034609325230121613,0.03857860341668129,0.9530278444290161,0.040320806205272675,0.04064006358385086,0.04134823754429817
34898_0036_A_1052	0.008844457566738129,0.0979158952832222,0.3093067407608032,0.01702984981238842,0.017442984506487846,0.043615736067295074
34898_0036_A_1053	0.013276194222271442,0.19176752865314484,0.31192445755004883,0.036098022013902664,0.012757653370499611,0.010889474302530289
34898_0036_A_1055	0.002931586466729641,0.04390601068735123,0.01928599923849106,0.05940517410635948,0.007815003395080566,0.006927813403308392
34898_0036_A_1049	0.007385946810245514,0.09109127521514893,0.011573025956749916,0.04285178706049919,0.03150172531604767,0.8390606641769409
34898_0036_A_1051	0.007984495721757412,0.1777033656835556,0.044060710817575455,0.03138042986392975,0.047969669103622437,0.035279739648103714
34898_0036_A_1054	0.004237789660692215,0.02290927805006504,0.01796502061188221,1.2835118770599365,0.01790243200957775,0.056771568953990936
34898_0036_A_1056	0.004333848133683205,0.1554887294769287,0.2067183256149292,0.08477611839771271,0.012272913940250874,0.029189933091402054
34898_0036_A_1060	0.003994165454059839,1.4148558378219604,0.6142948269844055,0.11138010025024414,0.031332213431596756,0.03938237577676773
34898_0036_A_1062	0.008260593749582767,0.11613558232784271,0.09338156878948212,0.09689410030841827,0.0822843462228775,0.14745771884918213
34898_0036_A_1067	0.0067325783893466,0.2702222466468811,0.9399958848953247,0.046283651143312454,0.11929264664649963,0.19382746517658234
34898_0036_A_1069	0.003257547738030553,0.15549984574317932,0.03512069582939148,0.06797163188457489,0.050922978669404984,0.14326325058937073
34898_0036_A_1070	0.02033945918083191,0.9750159978866577,0.12176638841629028,0.06416893005371094,0.05023566260933876,0.1865828037261963
34898_0036_A_1071	0.0038655265234410763,0.22114306688308716,0.016245365142822266,0.068266861140728,0.010152135044336319,0.01621123217046261
34898_0036_A_1072	0.007563179358839989,0.7026425004005432,0.09068900346755981,0.06390498578548431,0.0352875180542469,0.1512405276298523
34898_0036_A_1078	0.014971770346164703,0.5464873313903809,0.0832739919424057,0.07575758546590805,0.042769622057676315,0.038399115204811096
34898_0036_A_1077	0.009685453958809376,1.3240230083465576,0.055692821741104126,0.07951265573501587,0.0295901857316494,0.03810374438762665
34898_0036_A_1076	0.0047837127931416035,0.13938908278942108,0.30372557044029236,0.05692838132381439,0.020378470420837402,0.07040533423423767
34898_0036_A_1083	0.024020399898290634,0.22051355242729187,0.2556157410144806,0.04883508384227753,0.09444443881511688,0.398928165435791
34898_0036_A_1086	0.005966119468212128,0.17397984862327576,0.06371807307004929,0.10678033530712128,0.03218753635883331,0.08217726647853851
34898_0037_A_1088	0.010150548070669174,0.09625815600156784,0.04991030693054199,0.1152084469795227,0.01977277174592018,0.03247203677892685
34898_0038_A_1093	0.003606379497796297,0.07367077469825745,0.04116629809141159,0.011567419394850731,0.051957618445158005,0.018383033573627472
34898_0038_A_1095	0.004741729702800512,0.2240433394908905,0.04346449300646782,0.04401778429746628,0.006189641542732716,0.15148398280143738
34898_0038_A_1099	0.008393241092562675,0.05108945071697235,0.05156148225069046,0.3376467823982239,0.013943513855338097,0.02679331973195076
34898_0038_A_1100	0.002571945544332266,0.2766706943511963,0.020293964073061943,0.09831210225820541,0.026248930022120476,0.04503810405731201
34898_0036_A_1059	0.005094027146697044,0.27376705408096313,0.07106434553861618,0.3046491742134094,0.022014686837792397,0.0698920264840126
34898_0036_A_1075	0.0070482827723026276,0.15571866929531097,0.09301066398620605,0.07373856753110886,0.021070782095193863,0.1049395352602005
34898_0036_A_1080	0.0175962895154953,0.07456142455339432,0.10624964535236359,0.23132485151290894,0.04462483525276184,0.4101608395576477
34898_0038_A_1096	0.019891750067472458,1.1665663719177246,0.03658036142587662,0.03153284639120102,0.00974405836313963,0.04372235760092735
34898_0036_A_1057	0.01283326093107462,0.6148545145988464,0.07737599313259125,0.033295173197984695,0.03133830800652504,0.05854681134223938
34898_0036_A_1064	0.0023296927101910114,0.09457576274871826,0.011533372104167938,0.033300355076789856,0.009645757265388966,0.01668556220829487
34898_0036_A_1061	0.004461005330085754,0.564561665058136,0.044931598007678986,0.04276150465011597,0.02265431545674801,0.07166930288076401
34898_0036_A_1066	0.003205908229574561,0.1130639836192131,0.15217415988445282,0.04037953540682793,0.06755119562149048,0.34899815917015076
34898_0036_A_1063	0.00533192278817296,0.06602911651134491,0.21082685887813568,0.028974205255508423,0.028470221906900406,0.015535468235611916
34898_0036_A_1068	0.004717083182185888,0.14630098640918732,0.5527651906013489,0.03341987356543541,0.06406870484352112,0.07967931032180786
34898_0036_A_1074	0.0011275061406195164,0.11276759207248688,0.09292422235012054,0.05354052409529686,0.019020557403564453,0.07682037353515625
34898_0036_A_1073	0.004808429628610611,0.15511547029018402,0.11206220090389252,0.046558499336242676,0.011551881209015846,0.060799140483140945
34898_0036_A_1079	0.003445765934884548,0.29398390650749207,0.1097240075469017,0.10189466178417206,0.0980776995420456,0.19773036241531372
34898_0036_A_1081	0.0028696556109935045,0.07824760675430298,0.056638095527887344,0.024145614355802536,0.02129419520497322,0.26737967133522034
34898_0036_A_1082	0.022934822365641594,0.4273255169391632,0.10230519622564316,0.05307997763156891,0.04311593249440193,0.6582983732223511
34898_0036_A_1084	0.0028696556109935045,0.07824760675430298,0.056638095527887344,0.024145614355802536,0.021294204518198967,0.26737967133522034
34898_0036_A_1085	0.002949946094304323,0.4231340289115906,0.05291067808866501,0.10012612491846085,0.014833199791610241,0.04207209497690201
34898_0037_A_1087	0.003939450718462467,0.009427584707736969,0.013139484450221062,0.016130903735756874,0.009020688943564892,0.01978210173547268
34898_0037_A_1089	0.012054437771439552,0.3596283197402954,0.1015419065952301,0.06493581831455231,0.08537022769451141,0.11711782217025757
34898_0037_A_1090	0.004335879348218441,0.02431083843111992,0.031664177775382996,0.03493795171380043,0.031021032482385635,0.05652143061161041
34898_0038_A_1094	0.004259227309376001,0.04906691610813141,0.03807453066110611,0.01600574515759945,0.026764314621686935,0.011107544414699078
34898_0038_A_1097	0.005490025971084833,0.19980019330978394,0.025381892919540405,0.1338697075843811,0.0205546822398901,0.019851988181471825
34898_0038_A_1101	0.0021678272169083357,0.14038267731666565,0.010621629655361176,0.07022848725318909,0.009041636250913143,0.07815200090408325
34898_0038_A_1098	0.03971248120069504,0.4282929301261902,0.08611413836479187,0.05016646534204483,0.017782079055905342,0.27987825870513916
34898_0039_A_1107	0.0028430696111172438,0.0743548795580864,0.0476507693529129,0.019498959183692932,0.017363443970680237,0.03072800673544407
34898_0039_A_1108	0.015057270415127277,0.047689132392406464,0.013748660683631897,0.013273276388645172,0.008446235209703445,0.004847463686019182
34898_0039_A_1110	0.10983453691005707,0.6612920165061951,0.06503686308860779,0.05176705867052078,0.0692116990685463,0.023994088172912598
34898_0038_A_1103	0.0027603753842413425,1.0152757167816162,0.058370545506477356,0.041912827640771866,0.017639175057411194,0.08205786347389221
34898_0038_A_1104	0.005260712467133999,0.29993149638175964,0.0820232629776001,0.02833084762096405,0.02352151647210121,0.09375990182161331
34898_0038_A_1105	0.009420112706720829,0.3823227882385254,0.01792612299323082,0.020298855379223824,0.010205921716988087,0.010281695984303951
34898_0039_A_1111	0.004680922720581293,1.0192999839782715,0.04763943701982498,0.05455528944730759,0.019492022693157196,0.06606949120759964
34898_0039_A_1109	0.015579143539071083,0.07841328531503677,0.018541572615504265,0.015337636694312096,0.0073196375742554665,0.011991554871201515
34898_0039_A_1114	0.004370980896055698,0.11490201950073242,0.04689490422606468,0.03918644040822983,0.030334554612636566,0.014131701551377773
34898_0039_A_1117	0.02144053392112255,0.3291042745113373,0.07468447089195251,0.3114713132381439,0.014466911554336548,0.02305210754275322
34898_0039_A_1119	0.004307822789996862,0.8408524990081787,0.032792411744594574,0.11148190498352051,0.02568664774298668,0.020016320049762726
34898_0039_A_1124	0.0011662316974252462,0.02672354131937027,0.028148436918854713,0.018838929012417793,0.018678460270166397,0.04447697475552559
34898_0039_A_1128	0.0015496592968702316,0.062249813228845596,0.19831249117851257,0.019287798553705215,0.017685694620013237,0.02960798516869545
34898_0039_A_1131	0.004106681328266859,0.9734457731246948,0.049384601414203644,0.07608234882354736,0.018993746489286423,0.06641943752765656
34898_0039_A_1134	0.00476154126226902,0.16659948229789734,0.14603407680988312,0.034648552536964417,0.040626876056194305,0.04272220656275749
34898_0039_A_1144	0.005306472070515156,0.1991366744041443,0.14170654118061066,0.0179861169308424,0.11714571714401245,0.16016599535942078
34898_0039_A_1146	0.004665212705731392,0.08935342729091644,0.3480129539966583,0.1792440414428711,0.39767104387283325,0.5534257888793945
34898_0039_A_1153	0.31787508726119995,0.7541874647140503,0.03866799175739288,0.01804542727768421,0.01356629841029644,0.03295687958598137
34898_0039_A_1156	0.14452648162841797,0.9645822644233704,0.022763477638363838,0.06810756027698517,0.015369445085525513,0.15679281949996948
34898_0039_A_1112	0.028957681730389595,0.4697151482105255,0.012953507713973522,0.41280698776245117,0.02304445207118988,0.06719667464494705
34898_0039_A_1115	0.09282757341861725,0.4631989896297455,0.0964844673871994,0.10993194580078125,0.01779399998486042,0.03738707676529884
34898_0039_A_1116	0.049389444291591644,1.3502479791641235,0.04549509286880493,0.04791649430990219,0.028001798316836357,0.045835331082344055
34898_0039_A_1127	0.0038695046678185463,0.773338258266449,0.030714886263012886,0.12582501769065857,0.021376870572566986,0.02946179173886776
34898_0039_A_1132	0.007789880037307739,0.24137401580810547,0.16146500408649445,0.02773059345781803,0.05615052580833435,0.043672092258930206
34898_0039_A_1157	0.01953267678618431,0.04860136657953262,0.04339095950126648,0.023182997480034828,0.02424350380897522,0.008556666783988476
34898_0039_A_1113	0.009231667965650558,0.5617961883544922,0.0636836588382721,0.1801249384880066,0.00790244061499834,0.10441222786903381
34898_0039_A_1118	0.007999474182724953,0.5254492163658142,0.027101751416921616,0.022346748039126396,0.009263833984732628,0.17670758068561554
34898_0039_A_1120	0.05264507234096527,0.17093566060066223,0.6231338977813721,0.05521748960018158,0.01404374185949564,0.010267180390655994
34898_0039_A_1122	0.032361213117837906,0.11388661712408066,0.010149218142032623,0.7033408880233765,0.009168358519673347,0.004616322461515665
34898_0039_A_1121	0.01105690561234951,0.35004961490631104,0.01802339032292366,0.3174956440925598,0.021217208355665207,0.016703404486179352
34898_0039_A_1123	0.004541209898889065,0.12312549352645874,0.2675001621246338,0.1370651125907898,0.01423417404294014,0.046830493956804276
34898_0039_A_1126	0.006304072216153145,0.4348921775817871,0.036659881472587585,0.018590359017252922,0.024177510291337967,0.028284117579460144
34898_0039_A_1129	0.008042842149734497,0.17458072304725647,0.3660063147544861,0.05921307951211929,0.022167310118675232,0.008918587118387222
34898_0039_A_1135	0.0035404362715780735,0.5448439121246338,0.022615207359194756,0.02042400650680065,0.040134113281965256,0.04772987961769104
34898_0039_A_1130	0.010005674324929714,0.19894444942474365,0.05439433455467224,0.2385004460811615,0.028269650414586067,0.02693752944469452
34898_0039_A_1133	0.010412833653390408,1.0497769117355347,0.04422004148364067,0.2533223628997803,0.04845111817121506,0.050475336611270905
34898_0039_A_1139	0.006542481482028961,0.1043282151222229,0.160507470369339,0.009320057928562164,0.015868179500102997,0.12296447157859802
34898_0039_A_1138	0.0037784255109727383,0.07684233039617538,0.0214456208050251,0.9606133699417114,0.015335527248680592,0.030496131628751755
34898_0039_A_1136	0.010141556151211262,0.8732455968856812,0.45861196517944336,0.02936781942844391,0.01888306811451912,0.10231751203536987
34898_0039_A_1140	0.004703995306044817,0.3040062487125397,0.06804874539375305,0.10848916321992874,0.035788342356681824,0.09015531837940216
34898_0039_A_1141	0.007433562073856592,0.01886327937245369,0.014877310022711754,0.07679082453250885,0.0037216185592114925,0.013021711260080338
34898_0039_A_1142	0.004645874258130789,0.12323851883411407,0.01571616157889366,0.05237366259098053,0.0035617495886981487,0.007310100831091404
34898_0039_A_1147	0.0034186199773103,0.12361980974674225,0.0974072813987732,0.020651809871196747,0.021812470629811287,0.14685341715812683
34898_0039_A_1145	0.003418621374294162,0.12361980974674225,0.0974072813987732,0.020651809871196747,0.021812470629811287,0.1468534618616104
34898_0039_A_1150	0.023196030408143997,0.15574869513511658,0.229934960603714,0.03261401876807213,0.01324705220758915,0.02733805403113365
34898_0039_A_1151	0.007935235276818275,0.032276324927806854,0.02400774508714676,0.029622599482536316,0.038123175501823425,0.015395868569612503
34898_0039_A_1148	0.006932537071406841,0.16846761107444763,0.2283536195755005,0.04720577225089073,0.157281756401062,0.23685716092586517
34898_0039_A_1149	0.0034186199773103,0.12361980974674225,0.0974072590470314,0.020651809871196747,0.021812470629811287,0.14685341715812683
34898_0039_A_1152	0.006975932512432337,0.21881511807441711,0.029882565140724182,0.42806708812713623,0.013991422951221466,0.0753362625837326
34898_0039_A_1155	0.011686782352626324,0.1928638517856598,0.09389671683311462,0.028760675340890884,0.017110444605350494,0.03303080424666405
34898_0039_A_1154	2.1013364791870117,0.3538326025009155,0.02082786336541176,0.008225567638874054,0.006884584203362465,0.026471059769392014
34898_0039_A_1158	0.06718878448009491,0.16393765807151794,0.018331732600927353,0.01707657426595688,0.01913210190832615,0.008255155757069588
34898_0039_A_1159	0.025831229984760284,0.18209759891033173,0.09936589747667313,0.044761184602975845,0.04061539098620415,0.08203157782554626
34898_0039_A_1161	0.019118240103125572,0.37910547852516174,0.1199120581150055,0.046761080622673035,0.03676172345876694,0.026026345789432526
34898_0039_A_1162	0.00951089896261692,0.4237833619117737,0.2416854202747345,0.02196582779288292,0.051905736327171326,0.036239542067050934
34898_0039_A_1160	0.9765450954437256,0.7012596130371094,0.013429533690214157,0.0508006252348423,0.007073511835187674,0.03019919991493225
34898_0039_A_1163	0.09764856845140457,0.23021161556243896,0.011472923681139946,0.014975316822528839,0.004626731853932142,0.009995694272220135
34898_0039_A_1167	0.00704569835215807,0.02791965752840042,0.006961432285606861,0.02426735684275627,0.013285834342241287,0.1324414312839508
34898_0039_A_1168	0.01740371808409691,0.012138374149799347,0.015871966257691383,0.01378356758505106,0.010259469971060753,0.030032433569431305
34898_0040_A_1173	0.0056478288024663925,0.08697193115949631,0.31059348583221436,0.018119029700756073,0.029919957742094994,0.01721217855811119
34898_0040_A_1174	0.004179336130619049,0.8324304819107056,0.12155081331729889,0.11620041728019714,0.1125604659318924,0.01884486712515354
34898_0040_A_1175	0.002717927796766162,0.19868245720863342,0.015357010066509247,0.11779281497001648,0.02431769296526909,0.03033604472875595
34898_0040_A_1179	0.006733248010277748,0.756888747215271,0.0293586403131485,0.013500507920980453,0.01721465401351452,0.027464283630251884
34898_0040_A_1182	0.010241007432341576,0.41147536039352417,0.013405822217464447,0.32402485609054565,0.021187180653214455,0.072382353246212
34898_0040_A_1185	0.01887434720993042,1.0811383724212646,0.08320557326078415,0.017219698056578636,0.013091937638819218,0.011310679838061333
34898_0040_A_1186	0.004354135133326054,0.09965705871582031,0.44997137784957886,0.03396128490567207,0.00890915747731924,0.0060907755978405476
34898_0040_A_1191	0.008670646697282791,0.866904079914093,0.01824672520160675,0.02167445421218872,0.010328240692615509,0.08731844276189804
34898_0040_A_1193	0.003422096371650696,0.41376087069511414,0.11986646801233292,0.08095896244049072,0.024058938026428223,0.0384959913790226
34898_0040_A_1195	0.004120165482163429,0.46729904413223267,0.2866537868976593,0.07901065051555634,0.02415924333035946,0.013711560517549515
34898_0040_A_1196	0.003799830563366413,0.3134172558784485,0.21142202615737915,0.02558070421218872,0.01658555120229721,0.013146973215043545
34898_0040_A_1198	0.0017955973744392395,0.09289513528347015,0.0625533014535904,0.03402834013104439,0.01795797422528267,0.021375829353928566
34898_0040_A_1197	0.005657161585986614,1.1783969402313232,0.037199411541223526,0.043528348207473755,0.018676556646823883,0.04984411597251892
