id	emotion
34906_0030_A_317	0.01608411967754364,0.07992640882730484,0.11254426836967468,0.47583478689193726,0.06041721999645233,0.12522266805171967
34906_0031_A_319	0.006289659067988396,0.017652081325650215,0.05057265982031822,0.045875079929828644,0.06970065832138062,0.03070732019841671
34906_0031_A_322	0.018140126019716263,0.020958930253982544,0.08594606071710587,0.08760585635900497,0.24737286567687988,0.01075014378875494
34906_0024_A_280	0.008791616186499596,0.1430453658103943,0.19471314549446106,0.313599556684494,0.47072410583496094,0.08730483800172806
34906_0024_A_283	0.005949617363512516,0.1596701443195343,0.040227171033620834,0.04693998396396637,0.029632067307829857,0.07147959619760513
34906_0025_A_285	0.00949026644229889,0.021977385506033897,0.10693863034248352,1.3160951137542725,0.04629010334610939,0.130610391497612
34906_0025_A_288	0.04776478931307793,0.07881926000118256,0.021645497530698776,0.13838347792625427,0.18527473509311676,2.5773444175720215
34906_0026_A_289	0.004565346986055374,0.020481405779719353,0.025586994364857674,0.052357692271471024,0.03784247487783432,0.013668808154761791
34906_0027_A_291	0.016530849039554596,0.0280997883528471,0.03783253952860832,0.025903571397066116,0.03702622279524803,0.029067296534776688
34906_0027_A_290	0.03365810960531235,0.17724116146564484,0.08139193058013916,0.019933344796299934,0.04287581518292427,0.16877931356430054
34906_0027_A_295	0.011552813462913036,0.12203070521354675,0.04472751542925835,0.30083560943603516,0.02507765218615532,0.21672549843788147
34906_0028_A_300	0.04058924689888954,0.41570496559143066,0.023280343040823936,0.18652574717998505,0.018238989636301994,0.0547788068652153
34906_0028_A_303	0.022257881239056587,0.048786066472530365,0.33754032850265503,0.31216177344322205,0.0675489753484726,0.048872850835323334
34906_0028_A_301	0.011839390732347965,0.2245347499847412,0.06913600862026215,0.43765944242477417,0.04696182161569595,0.09148262441158295
34906_0028_A_305	0.010103707201778889,0.13027772307395935,1.4225562810897827,0.17424383759498596,0.11720006167888641,0.06713084876537323
34906_0028_A_307	0.006383203435689211,0.05678649991750717,0.05568362772464752,0.7475457191467285,0.1291283816099167,0.1372259557247162
34906_0030_A_318	0.01215894240885973,0.18019995093345642,0.5830162763595581,0.027416706085205078,0.16652590036392212,0.09706774353981018
34906_0031_A_320	0.004219909198582172,0.009166519157588482,0.020249098539352417,0.035985853523015976,0.022864865139126778,0.010959161445498466
34906_0030_A_312	0.008217423222959042,0.02557474374771118,0.01533462479710579,0.023558471351861954,0.03511495143175125,0.027185246348381042
34906_0032_A_324	0.008678318932652473,0.022256677970290184,0.011438227258622646,0.027794228866696358,0.040092576295137405,0.012536292895674706
34906_0033_A_326	0.0163995623588562,0.028333498165011406,0.0162200927734375,0.032200273126363754,0.04904460161924362,0.011429356411099434
34906_0033_A_329	0.006593044847249985,0.04123301059007645,0.04866533726453781,0.3444826602935791,0.04215554893016815,0.0865037590265274
34906_0033_A_331	0.009919477626681328,0.07435127347707748,0.06347915530204773,0.20618806779384613,0.14336086809635162,0.09428349137306213
34906_0033_A_332	0.004916259087622166,0.019892804324626923,0.029662273824214935,0.9480062127113342,0.1827370673418045,0.047780636698007584
34906_0034_A_342	0.012920867651700974,0.10299552977085114,0.02731192298233509,0.14663653075695038,0.051589809358119965,0.03747720271348953
34906_0035_A_345	0.020738355815410614,0.039094261825084686,0.1704978048801422,0.08534407615661621,0.10515017062425613,0.07667045295238495
34906_0036_A_352	0.005573055241256952,0.20512789487838745,0.514747142791748,0.03552575036883354,0.09647223353385925,0.0406719446182251
34906_0036_A_350	0.008776644244790077,0.105320043861866,0.07075276970863342,0.4592520296573639,0.06402639299631119,0.223055899143219
34906_0036_A_357	0.011189805343747139,0.044974226504564285,0.07046376168727875,0.12820903956890106,0.2641126811504364,0.05899663269519806
34906_0036_A_360	0.020472560077905655,0.1012866273522377,0.053164951503276825,0.1455812156200409,0.17798849940299988,0.02879634127020836
34906_0036_A_359	0.00875698309391737,0.15354473888874054,0.03557533770799637,0.29867446422576904,0.03532400727272034,0.07064807415008545
34906_0031_A_323	0.007654436863958836,0.0236792154610157,0.0240219347178936,0.05432462692260742,0.06407839804887772,0.015163613483309746
34906_0033_A_328	0.009932853281497955,0.0246831476688385,0.025387952104210854,0.34679272770881653,0.03439326956868172,0.0037004188634455204
34906_0033_A_330	0.006335584446787834,0.03994784504175186,0.03500060737133026,0.053159572184085846,0.3277988135814667,0.025985263288021088
34906_0034_A_337	0.01753917895257473,0.12550228834152222,0.02741868607699871,0.2377147078514099,0.05116621032357216,0.046249594539403915
34906_0034_A_334	0.013006806373596191,0.04810822755098343,0.24191713333129883,0.01853637956082821,0.18701016902923584,0.040137190371751785
34906_0034_A_338	0.01198142021894455,0.09748557955026627,0.029997389763593674,0.08961287140846252,0.059338588267564774,0.03285190090537071
34906_0034_A_343	0.010267599485814571,0.1733221858739853,0.06150486320257187,0.5801423192024231,0.06367741525173187,0.056402597576379776
34906_0034_A_339	0.005293124355375767,0.08234633505344391,0.035546984523534775,0.2991377115249634,0.02865597978234291,0.027935713529586792
34906_0034_A_344	0.003563952399417758,0.03158871829509735,0.0678863674402237,0.04431964457035065,0.01697412133216858,0.3536892533302307
34906_0036_A_348	0.005310656502842903,0.04706645756959915,0.33888697624206543,0.10641581565141678,0.03803454339504242,0.05364631488919258
34906_0037_A_363	0.013192269951105118,0.047849833965301514,0.019962456077337265,0.6733313202857971,0.07061897218227386,0.07404229789972305
34906_0037_A_364	0.04270879179239273,0.043446991592645645,0.014287605881690979,0.5095959901809692,0.022527722641825676,0.03380078822374344
34906_0032_A_325	0.007089423015713692,0.08595828711986542,0.1136140376329422,0.6257185935974121,0.022432122379541397,0.04494563862681389
34906_0033_A_327	0.016711581498384476,0.3282499611377716,0.03648120164871216,0.05846982076764107,0.014161335304379463,0.06534062325954437
34906_0034_A_333	0.014778859913349152,0.020087484270334244,0.04082806035876274,0.07589483261108398,0.1948411613702774,0.008149069733917713
34906_0034_A_336	0.009036505594849586,0.055840864777565,0.03285335749387741,0.5346384644508362,0.01237038429826498,0.008533329702913761
34906_0034_A_335	0.010106520727276802,0.03548349067568779,0.06974247097969055,0.08338850736618042,0.18664352595806122,0.02515232563018799
34906_0034_A_341	0.008691714145243168,0.1377490758895874,0.029311934486031532,0.12812356650829315,0.024823632091283798,0.05032406374812126
34906_0036_A_346	0.007417664397507906,0.04091499000787735,0.010086655616760254,0.023019060492515564,0.11453551054000854,0.014285755343735218
34906_0034_A_340	0.00869696494191885,0.5277166962623596,0.08151573687791824,0.030958764255046844,0.14395976066589355,0.09901104122400284
34906_0036_A_347	0.006929227150976658,0.04654073715209961,0.10094089806079865,0.32681238651275635,0.06597621738910675,0.042469874024391174
34906_0036_A_353	0.030405987054109573,0.07967379689216614,0.03667072951793671,0.043986380100250244,0.041118524968624115,0.6118766069412231
34906_0036_A_349	0.014344054274260998,0.031209856271743774,0.01718275435268879,0.7623447179794312,0.10049737989902496,0.18212193250656128
34906_0036_A_355	0.021281234920024872,0.07415639609098434,0.05409872531890869,0.08069279789924622,0.02624557912349701,0.022342916578054428
34906_0036_A_354	0.007381787523627281,0.02048768289387226,0.03208564594388008,1.289947271347046,0.038980595767498016,0.047044992446899414
34906_0036_A_351	0.0032352390699088573,0.03113594278693199,0.12992221117019653,0.10098188370466232,0.033248480409383774,0.14906470477581024
34906_0037_A_361	0.006413064897060394,0.012425299733877182,0.04921121895313263,0.04746241495013237,0.0418848916888237,0.03917498514056206
34906_0036_A_358	0.02235719934105873,0.0328499935567379,0.012590209022164345,0.02472519502043724,0.011591818183660507,1.1238089799880981
34906_0036_A_356	0.02290581911802292,0.035804953426122665,0.10957661271095276,0.0913274884223938,0.05863317847251892,0.21066933870315552
34906_0037_A_362	0.009694107808172703,0.021930402144789696,0.04037436842918396,0.04079068824648857,0.06343512237071991,0.13941162824630737
34906_0037_A_367	0.019144181162118912,0.049636319279670715,0.02404187247157097,0.26874977350234985,0.009370148181915283,0.05665941536426544
34906_0037_A_368	0.016079261898994446,0.5555203557014465,0.026385832577943802,0.04948174208402634,0.013345740735530853,0.0243179090321064
34906_0037_A_365	0.05719707906246185,0.8239860534667969,0.026065189391374588,0.07251350581645966,0.02087983675301075,0.027868330478668213
34906_0037_A_366	0.017961587756872177,0.7785031199455261,0.1107502281665802,0.06250358372926712,0.07630172371864319,0.08388039469718933
34906_0038_A_375	0.02728620544075966,0.06452431529760361,0.041936974972486496,1.2044990062713623,0.07241421937942505,0.02447856031358242
34906_0038_A_379	0.003586938139051199,0.13210098445415497,0.7811800241470337,0.09994865208864212,0.2044251561164856,0.09701916575431824
34906_0039_A_387	0.005928041413426399,0.030242882668972015,0.048320747911930084,0.686955988407135,0.07280987501144409,0.07241638749837875
34906_0039_A_384	0.007559549994766712,0.007954270578920841,0.02263600192964077,0.015788165852427483,0.05362754315137863,0.008474291302263737
34906_0039_A_392	0.006048156414180994,0.10370661318302155,0.09812430292367935,0.10678207874298096,0.03366990014910698,0.05507722496986389
34906_0039_A_394	0.004021062515676022,0.08971577882766724,0.4234101176261902,0.289836049079895,0.03623385727405548,0.013004363514482975
34906_0039_A_399	0.0052749719470739365,0.07748116552829742,0.013692380860447884,0.3867717385292053,0.018311873078346252,0.04070314019918442
34906_0039_A_398	0.021662112325429916,0.08845750987529755,0.07258930802345276,0.242562398314476,0.030065156519412994,0.13554246723651886
34906_0041_A_413	0.007490536198019981,0.4124240577220917,0.02858479879796505,0.018345411866903305,0.04836533963680267,0.01500796340405941
34906_0040_A_408	0.04477052390575409,0.050974421203136444,0.924109160900116,0.24391669034957886,0.6810266375541687,0.014497928321361542
34906_0037_A_370	0.008370336145162582,0.05041243135929108,0.7507179379463196,0.03272094577550888,0.059528715908527374,0.03791411593556404
34906_0038_A_380	0.011951152235269547,0.09386108815670013,0.04874953627586365,1.0279159545898438,0.08387148380279541,0.07474648952484131
34906_0039_A_385	0.005972405895590782,0.007654833607375622,0.030030688270926476,0.016291480511426926,0.03271856904029846,0.0054149143397808075
34906_0039_A_393	0.006766504608094692,0.04595993831753731,0.14639008045196533,0.9473960399627686,0.09223740547895432,0.0868905782699585
34906_0039_A_397	0.018692882731556892,0.0681329220533371,0.04994804412126541,0.5720821619033813,0.21149607002735138,0.010973098687827587
34906_0039_A_400	0.00821874849498272,0.150804802775383,0.034872494637966156,0.08928902447223663,0.04725664481520653,0.02698158472776413
34906_0040_A_406	0.006394377909600735,0.06897765398025513,0.06065995991230011,0.13436709344387054,0.0420081727206707,0.1517268419265747
34906_0040_A_403	0.004609788302332163,0.02135983482003212,0.04304318130016327,0.006201817654073238,0.0765996128320694,0.007831236347556114
34906_0040_A_407	0.010267471894621849,0.05988546833395958,0.01789972558617592,1.0320515632629395,0.024729816243052483,0.05522718280553818
34906_0037_A_371	0.006890456657856703,0.13439619541168213,0.05726119130849838,0.06520554423332214,0.10603149980306625,0.10576874017715454
34906_0037_A_369	0.0077452207915484905,0.05246268957853317,0.11564024537801743,0.44804447889328003,0.03208004683256149,0.09467177093029022
34906_0038_A_373	0.006795467808842659,0.049443818628787994,0.036970775574445724,0.043215882033109665,0.08884253352880478,1.3331284523010254
34906_0038_A_377	0.009159506298601627,0.05402016639709473,0.08398497104644775,0.301546573638916,0.11951156705617905,0.04454614594578743
34906_0038_A_378	0.006899398751556873,0.06400638818740845,0.014908251352608204,0.5071902275085449,0.031771592795848846,0.03440544754266739
34906_0038_A_381	0.010035790503025055,0.3982142508029938,0.24886667728424072,0.05533357709646225,0.054058536887168884,0.033894844353199005
34906_0038_A_372	0.013861296698451042,0.019941531121730804,0.014934190548956394,0.014296232722699642,0.014287492260336876,0.017209112644195557
34906_0038_A_374	0.009427446871995926,0.05006444454193115,1.2691946029663086,0.08466631919145584,0.7817417979240417,0.014608066529035568
34906_0039_A_383	0.007723928429186344,0.00692982692271471,0.016449199989438057,0.028332974761724472,0.016875088214874268,0.00828108936548233
34906_0038_A_376	0.00491731520742178,0.03874635323882103,0.7596859931945801,0.0388646125793457,0.05032455921173096,0.021280597895383835
34906_0039_A_386	0.0037119220942258835,0.052126869559288025,0.20487907528877258,0.05125972628593445,0.06604679673910141,0.01885377988219261
34906_0039_A_390	0.015462093986570835,0.2541944980621338,0.046127937734127045,0.6584237813949585,0.03990685194730759,0.02403000369668007
34906_0039_A_389	0.017757583409547806,0.10465036332607269,0.2692956030368805,0.025813613086938858,0.2051084041595459,0.013807184994220734
34906_0039_A_391	0.007725714705884457,0.12012572586536407,0.031786106526851654,0.5798752307891846,0.06061293184757233,0.016191117465496063
34906_0039_A_401	0.012588493525981903,0.03763329237699509,0.020391330122947693,0.1005421131849289,0.02060161530971527,0.030897287651896477
34906_0039_A_395	0.013322018086910248,0.05487266555428505,0.04065658152103424,1.5624594688415527,0.03572241961956024,0.04439866542816162
34906_0039_A_396	0.0124479616060853,0.22636650502681732,0.029882818460464478,0.0762205719947815,0.014911017380654812,0.0648459643125534
34906_0040_A_405	0.014998708851635456,0.06673263758420944,0.022302843630313873,0.9840801358222961,0.024256328120827675,0.026464367285370827
34906_0040_A_404	0.009185179136693478,0.04080627113580704,0.05847638100385666,0.5842685699462891,0.014575496315956116,0.019376803189516068
34906_0040_A_409	0.0038638149853795767,0.01746216230094433,0.040850136429071426,0.12619921565055847,0.10565631091594696,0.022932391613721848
34906_0040_A_410	0.011846642941236496,0.19093620777130127,0.0336974561214447,0.0721498429775238,0.012141256593167782,0.055163174867630005
34906_0040_A_402	0.004121372476220131,0.01968383975327015,0.0366540253162384,0.00803944282233715,0.047543399035930634,0.007910412736237049
34906_0041_A_412	0.025787733495235443,0.09726980328559875,0.005376198794692755,0.03585287928581238,0.014902565628290176,0.020012270659208298
34906_0040_A_411	0.006139077246189117,0.04456029087305069,0.5638148784637451,0.04715409129858017,0.0211133174598217,0.017795424908399582
34906_0041_A_423	0.0028347386978566647,0.1089782863855362,0.34755170345306396,0.04081786423921585,0.019440459087491035,0.0148509182035923
34906_0041_A_422	0.002334410324692726,0.09608586132526398,0.06939726322889328,0.03666035085916519,0.03656037896871567,0.04833916202187538
34906_0043_A_431	0.0021947643253952265,0.043117932975292206,0.02773931995034218,0.024494346231222153,0.02458183653652668,0.01609141379594803
34906_0043_A_436	0.015703648328781128,0.20293951034545898,0.5911237001419067,0.03971289470791817,0.03959920257329941,0.07144361734390259
34906_0043_A_441	0.028998160734772682,0.011010206304490566,0.05117904022336006,0.27757567167282104,0.022178148850798607,0.01249182689934969
34906_0043_A_442	0.022521071135997772,0.03478468954563141,0.28478777408599854,0.33143284916877747,0.06950755417346954,0.037410952150821686
34906_0043_A_451	0.003225921420380473,0.12145236879587173,0.11876848340034485,0.18937106430530548,0.04947429150342941,0.013468682765960693
34906_0043_A_446	0.014367087744176388,1.2344951629638672,0.034625113010406494,0.20744216442108154,0.12291184067726135,0.024998173117637634
34906_0044_A_454	0.00503021664917469,0.02740807831287384,0.03099193051457405,0.02017875202000141,0.013684142380952835,0.003890720894560218
34906_0043_A_447	0.013910139910876751,0.3884481191635132,0.031026802957057953,0.06824128329753876,0.04172486811876297,0.15131987631320953
34906_0044_A_456	0.006971924565732479,0.038197554647922516,0.81620854139328,0.17983731627464294,0.22791510820388794,0.024973787367343903
34906_0043_A_452	0.03940727561712265,0.018019070848822594,0.24895669519901276,1.1084442138671875,0.0771447941660881,0.00729525089263916
34906_0044_A_460	0.007450535893440247,0.03570292145013809,0.07016517221927643,1.1920193433761597,0.12125484645366669,0.02038559317588806
34906_0041_A_414	0.02041999250650406,0.08389710634946823,0.03552650287747383,0.03788549825549126,0.0959019809961319,0.010988499969244003
34906_0041_A_419	0.004947427194565535,0.06934946775436401,0.24325412511825562,0.5447680950164795,0.035905346274375916,0.05172792077064514
34906_0041_A_421	0.005137713626027107,0.06611752510070801,0.021796008571982384,0.2854236960411072,0.04129943996667862,0.020965538918972015
34906_0041_A_424	0.011220687068998814,0.10325711220502853,0.09409330040216446,0.011072155088186264,0.012815169990062714,0.03978220373392105
34906_0043_A_440	0.012567464262247086,0.08590880781412125,0.10417790710926056,0.24034449458122253,0.11508069187402725,0.03817513585090637
34906_0043_A_450	0.006974349729716778,0.03452771529555321,0.0573917031288147,0.588355302810669,0.022614600136876106,0.013664474710822105
34906_0041_A_415	0.008010389283299446,0.17989219725131989,0.03818230330944061,0.013586552813649178,0.026972953230142593,0.014603395946323872
34906_0041_A_417	0.004820442292839289,0.05102162808179855,0.3424204885959625,0.10141773521900177,0.07361055910587311,0.07130280137062073
34906_0041_A_416	0.0044372123666107655,0.06542673707008362,0.0329844169318676,0.015386450104415417,0.011735198087990284,0.008194497786462307
34906_0041_A_418	0.008653881028294563,0.03301107510924339,0.03476012498140335,0.7481353282928467,0.1238635778427124,0.07697779685258865
34906_0041_A_425	0.010812242515385151,0.026246460154652596,0.02512212097644806,0.04893320053815842,0.021904464811086655,0.023926550522446632
34906_0041_A_420	0.0115083958953619,0.04464435577392578,0.01960919052362442,1.0348986387252808,0.053354088217020035,0.035678181797266006
34906_0042_A_428	0.006197428330779076,0.03447674959897995,0.012656791135668755,0.061267100274562836,0.019508732482790947,0.01105421781539917
34906_0042_A_429	0.01821066625416279,0.0886647179722786,0.07980775088071823,0.07093469798564911,0.07767375558614731,0.060534924268722534
34906_0042_A_427	0.021884949877858162,0.01995045132935047,0.01097373478114605,0.0454159639775753,0.006476289592683315,0.004227986093610525
34906_0043_A_434	0.0019069300033152103,0.04257049039006233,0.03387778252363205,0.0319119431078434,0.026415128260850906,0.011237146332859993
34906_0043_A_437	0.0022916211746633053,0.03266264870762825,0.12413744628429413,0.028896616771817207,0.03538829833269119,0.008648784831166267
34906_0043_A_438	0.005075952969491482,0.46487608551979065,0.10399886965751648,0.027561569586396217,0.03282351419329643,0.07276640832424164
34906_0043_A_444	0.006736788433045149,0.05480841547250748,1.0388113260269165,0.051011063158512115,0.034190356731414795,0.025848697870969772
34906_0043_A_445	0.004313722252845764,0.027759350836277008,0.1458432525396347,0.08721059560775757,0.028032410889863968,0.06972239911556244
34906_0043_A_443	0.014206437394022942,0.03468678891658783,0.1239880621433258,0.4130842685699463,0.011638399213552475,0.02484080195426941
34906_0043_A_449	0.009716424159705639,0.6593949198722839,0.06236404925584793,0.35338032245635986,0.0651257261633873,0.03789744898676872
34906_0043_A_448	0.0057809497229754925,0.05994613468647003,0.019488725811243057,0.7498180866241455,0.053717561066150665,0.0271698497235775
34906_0043_A_453	0.014753252267837524,0.014474604278802872,0.09593910723924637,0.885320782661438,0.10239878296852112,0.027668355032801628
34906_0044_A_455	0.006403752602636814,0.030152522027492523,0.028887106105685234,0.04182453453540802,0.01962568610906601,0.002476535737514496
34906_0044_A_457	0.02122447080910206,0.027231235057115555,0.30418625473976135,0.03045760653913021,0.032970886677503586,0.006110318936407566
34906_0044_A_458	0.005885617807507515,0.03348874673247337,0.4224244952201843,0.03747989982366562,0.06244351714849472,0.009680038318037987
34906_0044_A_459	0.006780452094972134,0.01654920168220997,0.17634327709674835,0.03442225605249405,0.042016807943582535,0.006274844519793987
34906_0044_A_462	0.004759535659104586,0.1383923888206482,0.06226131319999695,0.04292384535074234,0.02867433801293373,0.16713450849056244
34906_0044_A_470	0.006815577857196331,0.04024530574679375,0.031175578013062477,0.04957956075668335,0.05211774259805679,0.03021511435508728
34906_0045_A_477	0.004608175717294216,0.10322020947933197,0.056138332933187485,0.11753228306770325,0.03417234122753143,0.09128905832767487
34906_0045_A_487	0.00930153951048851,0.04501738399267197,0.09934212267398834,0.11362946033477783,0.048618536442518234,0.01678055338561535
34906_0045_A_498	0.00966229010373354,0.02831464633345604,0.020019030198454857,0.29819372296333313,0.016425324603915215,0.018885307013988495
34906_0045_A_501	0.01176328957080841,0.02696175128221512,0.0411035418510437,0.1800900548696518,0.043352823704481125,0.037914205342531204
34906_0044_A_461	0.009482186287641525,0.04482988268136978,0.016244595870375633,1.040892481803894,0.02220959961414337,0.02146330289542675
34906_0044_A_465	0.005731831304728985,0.05363086611032486,0.045055437833070755,0.5141077637672424,0.04658014699816704,0.07626087218523026
34906_0044_A_466	0.0029820669442415237,0.05609861761331558,0.08392664790153503,0.32935065031051636,0.03531710058450699,0.028185557574033737
34906_0044_A_469	0.007968821562826633,0.16964130103588104,0.03207995742559433,0.07190188020467758,0.07011619210243225,0.04353313520550728
34906_0044_A_471	0.010679018683731556,0.06845518201589584,0.026968784630298615,0.020075511187314987,0.06953506171703339,0.03963055461645126
34906_0044_A_473	0.0033008172176778316,0.0837094783782959,0.08283348381519318,0.100469671189785,0.20848336815834045,0.10432370007038116
34906_0044_A_467	0.0061874473467469215,0.03519679605960846,0.018182741478085518,0.9257601499557495,0.05574304610490799,0.04542075842618942
34906_0044_A_468	0.00608734181150794,0.07030844688415527,0.0520816296339035,0.38253140449523926,0.018296007066965103,0.05454478785395622
34906_0045_A_480	0.002914202166721225,0.224201500415802,0.011977061629295349,0.06883952021598816,0.01788264699280262,0.04416263848543167
34906_0045_A_478	0.005602455232292414,0.03138722851872444,0.0618024542927742,1.106535792350769,0.02902517467737198,0.03760705888271332
34906_0045_A_485	0.009267525747418404,0.08738282322883606,0.03460745885968208,0.46897464990615845,0.04131649434566498,0.13488280773162842
34906_0045_A_486	0.016948791220784187,0.04505903646349907,0.01513309869915247,0.16658350825309753,0.032008636742830276,0.0347699373960495
34906_0045_A_488	0.0028016117867082357,0.1921173632144928,0.18570366501808167,0.03876370191574097,0.03751464560627937,0.029448937624692917
34906_0045_A_490	0.006412082351744175,0.04670349881052971,0.18265032768249512,0.37085768580436707,0.02738252654671669,0.012609563767910004
34906_0045_A_493	0.016963381320238113,1.0034170150756836,0.06398192048072815,0.033326227217912674,0.06291525810956955,0.036817602813243866
34906_0045_A_494	0.013223929330706596,0.3417242765426636,0.056882090866565704,0.18518134951591492,0.06399621814489365,0.024720869958400726
34906_0045_A_500	0.008135580457746983,0.05286608636379242,0.35504671931266785,0.33783242106437683,0.10873651504516602,0.025035351514816284
34906_0045_A_503	0.013411110267043114,0.05466311797499657,0.03606276959180832,0.469218373298645,0.11953848600387573,0.036163944751024246
34906_0045_A_506	0.010770521126687527,0.021679367870092392,0.03448369354009628,0.019460519775748253,0.05763786658644676,1.2024788856506348
34906_0044_A_463	0.009716896340250969,0.07730212807655334,0.042406320571899414,0.6451646685600281,0.06870687007904053,0.09007611870765686
34906_0044_A_464	0.008189425803720951,0.06297887861728668,0.1292971968650818,0.796285092830658,0.03943362087011337,0.06506791710853577
34906_0045_A_476	0.006789292674511671,0.1422768533229828,0.06468487530946732,0.22762218117713928,0.05126052349805832,0.033656045794487
34906_0045_A_475	0.003434661542996764,0.012494269758462906,0.012226969003677368,0.06606051325798035,0.06267103552818298,0.019482022151350975
34906_0044_A_472	0.0055323317646980286,0.055109571665525436,0.07666323333978653,0.5042980909347534,0.03509354591369629,0.12356000393629074
34906_0045_A_474	0.0031516333110630512,0.015864893794059753,0.016697987914085388,0.039298366755247116,0.06197071820497513,0.038977403193712234
34906_0045_A_482	0.0057271928526461124,0.12327821552753448,0.03111760877072811,0.06250055879354477,0.014842888340353966,0.06426142156124115
34906_0045_A_481	0.0061709703877568245,0.1759454309940338,0.368178129196167,0.05489405244588852,0.02762782573699951,0.05868782103061676
34906_0045_A_483	0.006855976302176714,0.116270050406456,0.03169139474630356,0.5277801156044006,0.04386233910918236,0.023023581132292747
34906_0045_A_484	0.010422555729746819,0.10062286257743835,0.06740797311067581,0.2655619978904724,0.035630963742733,0.01754845306277275
34906_0045_A_492	0.007782847620546818,0.09092877060174942,0.014796309173107147,0.15210026502609253,0.018436020240187645,0.07648487389087677
34906_0045_A_495	0.006565001327544451,0.04336392879486084,0.1678018569946289,0.8703634142875671,0.03730645403265953,0.06526550650596619
34906_0045_A_491	0.008139275945723057,0.2904664874076843,0.11413082480430603,0.026946963742375374,0.04890365153551102,0.01874588429927826
34906_0045_A_497	0.010178914293646812,0.04341043904423714,0.23173940181732178,0.7205951809883118,0.3178303837776184,0.044280774891376495
34906_0045_A_489	0.0028425361961126328,0.04671068862080574,0.4657032787799835,0.04061315953731537,0.03770038112998009,0.024530261754989624
34906_0045_A_496	0.007829075679183006,0.07351769506931305,0.0953487902879715,0.5092717409133911,0.08027321100234985,0.05786917358636856
34906_0045_A_499	0.012979474849998951,0.017591720446944237,0.07374436408281326,0.10994662344455719,0.20610617101192474,0.012181233614683151
34906_0045_A_502	0.012483743950724602,0.03694703429937363,0.058126699179410934,1.5602505207061768,0.04155970364809036,0.020349401980638504
34906_0045_A_504	0.005082396790385246,0.07049895823001862,0.0746053084731102,0.40691089630126953,0.03814847022294998,0.046625539660453796
34906_0045_A_505	0.010927753522992134,0.045816827565431595,0.021995501592755318,0.1557549238204956,0.041655316948890686,0.025967074558138847
34906_0045_A_511	0.011464369483292103,0.04979858547449112,0.044503770768642426,1.6651830673217773,0.06435051560401917,0.04801405593752861
34906_0046_A_516	0.0031051882542669773,0.023152697831392288,0.43601107597351074,0.06035066395998001,0.034451454877853394,0.013213111087679863
34906_0046_A_513	0.009824773296713829,0.013882972300052643,0.02761167101562023,0.07303929328918457,0.021887756884098053,0.0085514597594738
34906_0046_A_518	0.0098767364397645,0.03914531320333481,0.01597168855369091,0.11633624136447906,0.041245944797992706,0.04597889259457588
34906_0047_A_524	0.013203905895352364,0.05687839910387993,0.05738016217947006,0.04094885289669037,0.6034134030342102,0.024825124070048332
34906_0048_A_528	0.007642650976777077,0.018502291291952133,0.13246694207191467,0.02040252648293972,0.4413674473762512,0.06069517880678177
34906_0049_A_529	0.006126658990979195,0.01910439319908619,0.024170488119125366,0.028895128518342972,0.016604604199528694,0.021843478083610535
34906_0049_A_530	0.004534043837338686,0.0655989795923233,0.06967496871948242,0.0292213074862957,0.034931596368551254,0.0140913724899292
34906_0050_A_531	0.0036245440132915974,0.015300972387194633,0.04754509776830673,0.05714986473321915,0.03395478427410126,0.007842285558581352
34906_0051_A_542	0.010816295631229877,0.06923075765371323,0.04430742561817169,0.04268990829586983,0.01651087775826454,0.03873955085873604
34906_0051_A_538	0.011012857779860497,0.05391756445169449,0.43181633949279785,0.01724660024046898,0.04610011726617813,0.00756631325930357
34906_0051_A_551	0.015963919460773468,0.03280963376164436,0.04883013665676117,0.8530041575431824,0.2765967845916748,0.005290562752634287
34906_0046_A_514	0.005278800614178181,0.07287970930337906,0.19165506958961487,0.04896102845668793,0.03232872486114502,0.027726348489522934
34906_0047_A_526	0.005279963836073875,0.030778631567955017,0.012873856350779533,0.08229726552963257,0.15095074474811554,0.005813544616103172
34906_0050_A_532	0.0049506970681250095,0.010091796517372131,0.03775155916810036,0.02374567836523056,0.2961122393608093,0.005068779457360506
34906_0051_A_544	0.010306374169886112,0.11039145290851593,0.08016923069953918,0.04201352968811989,0.02762484736740589,0.026846805587410927
34906_0051_A_547	0.0067214216105639935,0.04790543019771576,0.056623250246047974,0.6070613861083984,0.03386194258928299,0.0240202397108078
34906_0045_A_510	0.009525126777589321,0.03705219924449921,0.05171002820134163,0.043674059212207794,0.042110130190849304,0.00351060857065022
34906_0045_A_508	0.010097437538206577,0.052203744649887085,0.020780637860298157,0.07699902355670929,0.053030647337436676,0.018579138442873955
34906_0046_A_517	0.0037954230792820454,0.0572153776884079,0.02595718391239643,0.1990702897310257,0.01899004727602005,0.06211294233798981
34906_0046_A_512	0.0063539729453623295,0.01266402192413807,0.016200080513954163,0.0471331961452961,0.029227545484900475,0.01913834922015667
34906_0047_A_519	0.02392873540520668,0.09503929316997528,0.017043007537722588,0.03933239355683327,0.031523145735263824,0.016178444027900696
34906_0047_A_522	0.007259246427565813,0.13156020641326904,0.0467190220952034,0.7176455855369568,0.041371364146471024,0.028523828834295273
34906_0046_A_515	0.007464253343641758,0.18727077543735504,0.039651911705732346,0.04004797339439392,0.028622988611459732,0.04920755326747894
