global step 1, epoch: 0, batch: 0, loss: 2.39137, loss_adv: 0.00000, speed: 0.06 step/s, lr: 0.0000199999
global step 593, epoch: 1, batch: 81, loss: 0.09998, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199637
global step 594, epoch: 1, batch: 82, loss: 0.36329, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199636
global step 595, epoch: 1, batch: 83, loss: 0.21936, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199636
global step 596, epoch: 1, batch: 84, loss: 0.22335, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199635
global step 597, epoch: 1, batch: 85, loss: 0.37395, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199635
global step 598, epoch: 1, batch: 86, loss: 0.25093, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199634
global step 599, epoch: 1, batch: 87, loss: 0.26874, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199633
global step 600, epoch: 1, batch: 88, loss: 0.19952, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199633
global step 601, epoch: 1, batch: 89, loss: 0.29175, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199632
global step 602, epoch: 1, batch: 90, loss: 0.33676, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199632
global step 603, epoch: 1, batch: 91, loss: 0.18214, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199631
global step 604, epoch: 1, batch: 92, loss: 0.15374, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199630
global step 605, epoch: 1, batch: 93, loss: 0.45583, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199630
global step 606, epoch: 1, batch: 94, loss: 0.45792, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199629
global step 607, epoch: 1, batch: 95, loss: 0.38086, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199628
global step 608, epoch: 1, batch: 96, loss: 0.28949, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199628
global step 609, epoch: 1, batch: 97, loss: 0.46413, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199627
global step 610, epoch: 1, batch: 98, loss: 0.10643, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199627
global step 611, epoch: 1, batch: 99, loss: 0.26929, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199626
global step 612, epoch: 1, batch: 100, loss: 0.16982, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199625
global step 613, epoch: 1, batch: 101, loss: 0.09030, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199625
global step 614, epoch: 1, batch: 102, loss: 0.18947, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199624
global step 615, epoch: 1, batch: 103, loss: 0.36663, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199624
global step 616, epoch: 1, batch: 104, loss: 0.60586, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199623
global step 617, epoch: 1, batch: 105, loss: 0.28356, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199622
global step 618, epoch: 1, batch: 106, loss: 0.13217, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199622
global step 619, epoch: 1, batch: 107, loss: 0.17580, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199621
global step 620, epoch: 1, batch: 108, loss: 0.27006, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199620
global step 621, epoch: 1, batch: 109, loss: 0.22133, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199620
global step 622, epoch: 1, batch: 110, loss: 0.23282, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199619
global step 623, epoch: 1, batch: 111, loss: 0.13956, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199619
global step 624, epoch: 1, batch: 112, loss: 0.34288, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199618
global step 625, epoch: 1, batch: 113, loss: 0.44075, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199617
global step 626, epoch: 1, batch: 114, loss: 0.28724, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199617
global step 627, epoch: 1, batch: 115, loss: 0.56205, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199616
global step 628, epoch: 1, batch: 116, loss: 0.27734, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199616
global step 629, epoch: 1, batch: 117, loss: 0.12798, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199615
global step 630, epoch: 1, batch: 118, loss: 0.07137, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199614
global step 631, epoch: 1, batch: 119, loss: 0.05259, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199614
global step 632, epoch: 1, batch: 120, loss: 0.07868, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199613
global step 633, epoch: 1, batch: 121, loss: 0.17128, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199613
global step 634, epoch: 1, batch: 122, loss: 0.09038, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199612
global step 635, epoch: 1, batch: 123, loss: 0.07012, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199611
global step 636, epoch: 1, batch: 124, loss: 0.05366, loss_adv: 0.00000, speed: 0.78 step/s, lr: 0.0000199611
global step 637, epoch: 1, batch: 125, loss: 0.06072, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199610
global step 638, epoch: 1, batch: 126, loss: 0.09126, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199609
global step 639, epoch: 1, batch: 127, loss: 0.04410, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199609
global step 640, epoch: 1, batch: 128, loss: 0.06238, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199608
global step 641, epoch: 1, batch: 129, loss: 0.06072, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199608
global step 642, epoch: 1, batch: 130, loss: 0.07421, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199607
global step 643, epoch: 1, batch: 131, loss: 0.03593, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199606
global step 644, epoch: 1, batch: 132, loss: 0.02277, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199606
global step 645, epoch: 1, batch: 133, loss: 0.08565, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199605
global step 646, epoch: 1, batch: 134, loss: 0.16836, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199605
global step 647, epoch: 1, batch: 135, loss: 0.14294, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199604
global step 648, epoch: 1, batch: 136, loss: 0.03087, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199603
global step 649, epoch: 1, batch: 137, loss: 0.23885, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199603
global step 650, epoch: 1, batch: 138, loss: 0.13026, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199602
global step 651, epoch: 1, batch: 139, loss: 0.06308, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199602
global step 652, epoch: 1, batch: 140, loss: 0.18944, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199601
global step 653, epoch: 1, batch: 141, loss: 0.02569, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199600
global step 654, epoch: 1, batch: 142, loss: 0.02562, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199600
global step 655, epoch: 1, batch: 143, loss: 0.27041, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199599
global step 656, epoch: 1, batch: 144, loss: 0.04169, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199598
global step 657, epoch: 1, batch: 145, loss: 0.09390, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199598
global step 658, epoch: 1, batch: 146, loss: 0.00898, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199597
global step 659, epoch: 1, batch: 147, loss: 0.01165, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199597
global step 660, epoch: 1, batch: 148, loss: 0.14327, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199596
global step 661, epoch: 1, batch: 149, loss: 0.02460, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199595
global step 662, epoch: 1, batch: 150, loss: 0.02120, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199595
global step 663, epoch: 1, batch: 151, loss: 0.03179, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199594
global step 664, epoch: 1, batch: 152, loss: 0.17494, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199594
global step 665, epoch: 1, batch: 153, loss: 0.01550, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199593
global step 666, epoch: 1, batch: 154, loss: 0.03187, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199592
global step 667, epoch: 1, batch: 155, loss: 0.17026, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199592
global step 668, epoch: 1, batch: 156, loss: 0.13759, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199591
global step 669, epoch: 1, batch: 157, loss: 0.23507, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199591
global step 670, epoch: 1, batch: 158, loss: 0.16862, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199590
global step 671, epoch: 1, batch: 159, loss: 0.20744, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199589
global step 672, epoch: 1, batch: 160, loss: 0.11254, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199589
global step 673, epoch: 1, batch: 161, loss: 0.09611, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199588
global step 674, epoch: 1, batch: 162, loss: 0.13324, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199587
global step 675, epoch: 1, batch: 163, loss: 0.10895, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199587
global step 676, epoch: 1, batch: 164, loss: 0.08429, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199586
global step 677, epoch: 1, batch: 165, loss: 0.11726, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199586
global step 678, epoch: 1, batch: 166, loss: 0.05956, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199585
global step 679, epoch: 1, batch: 167, loss: 0.10028, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199584
global step 680, epoch: 1, batch: 168, loss: 0.13527, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199584
global step 681, epoch: 1, batch: 169, loss: 0.11398, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199583
global step 682, epoch: 1, batch: 170, loss: 0.05654, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199583
global step 683, epoch: 1, batch: 171, loss: 0.05657, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199582
global step 684, epoch: 1, batch: 172, loss: 0.11917, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199581
global step 685, epoch: 1, batch: 173, loss: 0.12450, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199581
global step 686, epoch: 1, batch: 174, loss: 0.02019, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199580
global step 687, epoch: 1, batch: 175, loss: 0.02587, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199579
global step 688, epoch: 1, batch: 176, loss: 0.02883, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199579
global step 689, epoch: 1, batch: 177, loss: 0.02527, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199578
global step 690, epoch: 1, batch: 178, loss: 0.06708, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199578
global step 691, epoch: 1, batch: 179, loss: 0.02198, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199577
global step 692, epoch: 1, batch: 180, loss: 0.01811, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199576
global step 693, epoch: 1, batch: 181, loss: 0.05163, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199576
global step 694, epoch: 1, batch: 182, loss: 0.04549, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199575
global step 695, epoch: 1, batch: 183, loss: 0.03355, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199575
global step 696, epoch: 1, batch: 184, loss: 0.31873, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199574
global step 697, epoch: 1, batch: 185, loss: 0.05016, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199573
global step 698, epoch: 1, batch: 186, loss: 0.15756, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199573
global step 699, epoch: 1, batch: 187, loss: 0.04029, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199572
global step 700, epoch: 1, batch: 188, loss: 0.22418, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199572
global step 701, epoch: 1, batch: 189, loss: 0.15498, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199571
global step 702, epoch: 1, batch: 190, loss: 0.05846, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199570
global step 703, epoch: 1, batch: 191, loss: 0.11290, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199570
global step 704, epoch: 1, batch: 192, loss: 0.20860, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199569
global step 705, epoch: 1, batch: 193, loss: 0.55753, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199568
global step 706, epoch: 1, batch: 194, loss: 0.42809, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199568
global step 707, epoch: 1, batch: 195, loss: 0.21287, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199567
global step 708, epoch: 1, batch: 196, loss: 0.37937, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199567
global step 709, epoch: 1, batch: 197, loss: 0.24313, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199566
global step 710, epoch: 1, batch: 198, loss: 0.10615, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199565
global step 711, epoch: 1, batch: 199, loss: 0.43447, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199565
global step 712, epoch: 1, batch: 200, loss: 0.39630, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199564
global step 713, epoch: 1, batch: 201, loss: 0.18766, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199564
global step 714, epoch: 1, batch: 202, loss: 0.14306, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199563
global step 715, epoch: 1, batch: 203, loss: 0.34859, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199562
global step 716, epoch: 1, batch: 204, loss: 0.17826, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199562
global step 717, epoch: 1, batch: 205, loss: 0.23203, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199561
global step 718, epoch: 1, batch: 206, loss: 0.44697, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199561
global step 719, epoch: 1, batch: 207, loss: 0.53362, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199560
global step 720, epoch: 1, batch: 208, loss: 0.36218, loss_adv: 0.00000, speed: 0.79 step/s, lr: 0.0000199559
global step 721, epoch: 1, batch: 209, loss: 0.61607, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199559
global step 722, epoch: 1, batch: 210, loss: 0.36015, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199558
global step 723, epoch: 1, batch: 211, loss: 0.34805, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199557
global step 724, epoch: 1, batch: 212, loss: 0.19918, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199557
global step 725, epoch: 1, batch: 213, loss: 0.12427, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199556
global step 726, epoch: 1, batch: 214, loss: 0.18346, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199556
global step 727, epoch: 1, batch: 215, loss: 0.32335, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199555
global step 728, epoch: 1, batch: 216, loss: 0.08551, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199554
global step 729, epoch: 1, batch: 217, loss: 0.07781, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199554
global step 730, epoch: 1, batch: 218, loss: 0.32027, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199553
global step 731, epoch: 1, batch: 219, loss: 0.30922, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199553
global step 732, epoch: 1, batch: 220, loss: 0.12493, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199552
global step 733, epoch: 1, batch: 221, loss: 0.11871, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199551
global step 734, epoch: 1, batch: 222, loss: 0.06762, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199551
global step 735, epoch: 1, batch: 223, loss: 0.15258, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199550
global step 736, epoch: 1, batch: 224, loss: 0.18193, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199549
global step 737, epoch: 1, batch: 225, loss: 0.06473, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199549
global step 738, epoch: 1, batch: 226, loss: 0.24794, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199548
global step 739, epoch: 1, batch: 227, loss: 0.39758, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199548
global step 740, epoch: 1, batch: 228, loss: 0.36892, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199547
global step 741, epoch: 1, batch: 229, loss: 0.53265, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199546
global step 742, epoch: 1, batch: 230, loss: 0.52067, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199546
global step 743, epoch: 1, batch: 231, loss: 0.27387, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199545
global step 744, epoch: 1, batch: 232, loss: 0.32589, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199545
global step 745, epoch: 1, batch: 233, loss: 0.48502, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199544
global step 746, epoch: 1, batch: 234, loss: 0.19474, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199543
global step 747, epoch: 1, batch: 235, loss: 0.22499, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199543
global step 748, epoch: 1, batch: 236, loss: 0.24856, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199542
global step 749, epoch: 1, batch: 237, loss: 0.16727, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199542
global step 750, epoch: 1, batch: 238, loss: 0.10696, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199541
global step 751, epoch: 1, batch: 239, loss: 0.16544, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199540
global step 752, epoch: 1, batch: 240, loss: 0.41809, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199540
global step 753, epoch: 1, batch: 241, loss: 0.13246, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199539
global step 754, epoch: 1, batch: 242, loss: 0.50659, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199538
global step 755, epoch: 1, batch: 243, loss: 0.52630, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199538
global step 756, epoch: 1, batch: 244, loss: 0.33004, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199537
global step 757, epoch: 1, batch: 245, loss: 0.46390, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199537
global step 758, epoch: 1, batch: 246, loss: 0.42854, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199536
global step 759, epoch: 1, batch: 247, loss: 0.62433, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199535
global step 760, epoch: 1, batch: 248, loss: 0.35589, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199535
global step 761, epoch: 1, batch: 249, loss: 0.11591, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199534
global step 762, epoch: 1, batch: 250, loss: 0.09572, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199534
global step 763, epoch: 1, batch: 251, loss: 0.07442, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199533
global step 764, epoch: 1, batch: 252, loss: 0.07252, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199532
global step 765, epoch: 1, batch: 253, loss: 0.05983, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199532
global step 766, epoch: 1, batch: 254, loss: 0.02689, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199531
global step 767, epoch: 1, batch: 255, loss: 0.04983, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199531
global step 768, epoch: 1, batch: 256, loss: 0.04840, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199530
global step 769, epoch: 1, batch: 257, loss: 0.06965, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199529
global step 770, epoch: 1, batch: 258, loss: 0.05511, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199529
global step 771, epoch: 1, batch: 259, loss: 0.13657, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199528
global step 772, epoch: 1, batch: 260, loss: 0.15148, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199527
global step 773, epoch: 1, batch: 261, loss: 0.07696, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199527
global step 774, epoch: 1, batch: 262, loss: 0.11723, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199526
global step 775, epoch: 1, batch: 263, loss: 0.13654, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199526
global step 776, epoch: 1, batch: 264, loss: 0.16849, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199525
global step 777, epoch: 1, batch: 265, loss: 0.29607, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199524
global step 778, epoch: 1, batch: 266, loss: 0.04092, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199524
global step 779, epoch: 1, batch: 267, loss: 0.27031, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199523
global step 780, epoch: 1, batch: 268, loss: 0.07172, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199523
global step 781, epoch: 1, batch: 269, loss: 0.11222, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199522
global step 782, epoch: 1, batch: 270, loss: 0.08087, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199521
global step 783, epoch: 1, batch: 271, loss: 0.22559, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199521
global step 784, epoch: 1, batch: 272, loss: 0.66350, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199520
global step 785, epoch: 1, batch: 273, loss: 0.22914, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199519
global step 786, epoch: 1, batch: 274, loss: 0.51028, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199519
global step 787, epoch: 1, batch: 275, loss: 0.53679, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199518
global step 788, epoch: 1, batch: 276, loss: 0.35934, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199518
global step 789, epoch: 1, batch: 277, loss: 1.19304, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199517
global step 790, epoch: 1, batch: 278, loss: 0.45614, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199516
global step 791, epoch: 1, batch: 279, loss: 0.44417, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199516
global step 792, epoch: 1, batch: 280, loss: 0.78200, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199515
global step 793, epoch: 1, batch: 281, loss: 0.24973, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199515
global step 794, epoch: 1, batch: 282, loss: 0.27223, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199514
global step 795, epoch: 1, batch: 283, loss: 0.17569, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199513
global step 796, epoch: 1, batch: 284, loss: 0.10371, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199513
global step 797, epoch: 1, batch: 285, loss: 0.51110, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199512
global step 798, epoch: 1, batch: 286, loss: 0.17935, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199512
global step 799, epoch: 1, batch: 287, loss: 0.16812, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199511
global step 800, epoch: 1, batch: 288, loss: 0.19280, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199510
global step 801, epoch: 1, batch: 289, loss: 0.37917, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199510
global step 802, epoch: 1, batch: 290, loss: 0.30068, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199509
global step 803, epoch: 1, batch: 291, loss: 0.30713, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199508
global step 804, epoch: 1, batch: 292, loss: 0.27137, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199508
global step 805, epoch: 1, batch: 293, loss: 0.32037, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199507
global step 806, epoch: 1, batch: 294, loss: 0.41276, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199507
global step 807, epoch: 1, batch: 295, loss: 0.43779, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199506
global step 808, epoch: 1, batch: 296, loss: 0.11450, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199505
global step 809, epoch: 1, batch: 297, loss: 0.13030, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199505
global step 810, epoch: 1, batch: 298, loss: 0.29254, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199504
global step 811, epoch: 1, batch: 299, loss: 0.22873, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199504
global step 812, epoch: 1, batch: 300, loss: 0.46337, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199503
global step 813, epoch: 1, batch: 301, loss: 0.46219, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199502
global step 814, epoch: 1, batch: 302, loss: 0.90240, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199502
global step 815, epoch: 1, batch: 303, loss: 0.14848, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199501
global step 816, epoch: 1, batch: 304, loss: 0.37509, loss_adv: 0.00000, speed: 0.80 step/s, lr: 0.0000199501
